,batch_id,j_i,stimulus_id,stim_squence,violation_type,epsilon,b_val,d_val,mu_prior,v_prior,alpha_prior,beta_prior,forced_exposure_max,n_sample
29174,243,2,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29175,243,2,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,25
29176,243,2,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,8
29177,243,2,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
29178,243,3,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,21
29179,243,3,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,13
29180,243,3,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29181,243,3,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,6
29182,243,3,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
29183,243,3,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
29184,243,4,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,15
29185,243,4,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,8
29186,243,4,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,16
29187,243,4,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
29188,243,4,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29189,243,4,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
29190,243,5,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,26
29191,243,5,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
29192,243,5,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
29193,243,5,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
29194,243,5,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,9
29195,243,5,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
29196,243,6,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,13
29197,243,6,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29198,243,6,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
29199,243,6,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29200,243,6,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29201,243,6,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
29202,243,7,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,22
29203,243,7,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29204,243,7,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
29205,243,7,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29206,243,7,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29207,243,7,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
29208,243,8,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,31
29209,243,8,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,7
29210,243,8,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
29211,243,8,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
29212,243,8,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,14
29213,243,8,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29214,243,9,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,33
29215,243,9,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,9
29216,243,9,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,7
29217,243,9,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
29218,243,9,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
29219,243,9,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,7
29220,243,10,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,41
29221,243,10,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,14
29222,243,10,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
29223,243,10,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,7
29224,243,10,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
29225,243,10,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
29226,243,11,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,23
29227,243,11,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,14
29228,243,11,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,24
29229,243,11,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
29230,243,11,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,6
29231,243,11,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
29232,243,12,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,40
29233,243,12,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
29234,243,12,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29235,243,12,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
29236,243,12,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29237,243,12,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29238,243,13,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,26
29239,243,13,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,8
29240,243,13,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,6
29241,243,13,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,10
29242,243,13,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
29243,243,13,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
29244,243,14,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,17
29245,243,14,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,24
29246,243,14,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
29247,243,14,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29248,243,14,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
29249,243,14,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29250,243,15,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,31
29251,243,15,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,25
29252,243,15,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
29253,243,15,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,9
29254,243,15,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,6
29255,243,15,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
29256,243,16,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,12
29257,243,16,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,12
29258,243,16,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
29259,243,16,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
29260,243,16,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
29261,243,16,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
29262,243,17,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,24
29263,243,17,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,17
29264,243,17,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,25
29265,243,17,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
29266,243,17,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
29267,243,17,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,6
29268,243,18,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,36
29269,243,18,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,8
29270,243,18,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,10
29271,243,18,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,7
29272,243,18,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
29273,243,18,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
29274,243,19,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,33
29275,243,19,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,11
29276,243,19,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,11
29277,243,19,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,17
29278,243,19,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
29279,243,19,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,6
29280,244,0,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,27
29281,244,0,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29282,244,0,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29283,244,0,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29284,244,0,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29285,244,0,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29286,244,1,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,25
29287,244,1,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,5
29288,244,1,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,5
29289,244,1,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,5
29290,244,1,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,6
29291,244,1,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29292,244,2,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,17
29293,244,2,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,7
29294,244,2,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29295,244,2,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,3
29296,244,2,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,5
29297,244,2,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,4
29298,244,3,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,13
29299,244,3,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29300,244,3,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29301,244,3,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29302,244,3,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29303,244,3,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29304,244,4,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,18
29305,244,4,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,10
29306,244,4,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,4
29307,244,4,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,3
29308,244,4,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,4
29309,244,4,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29310,244,5,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,37
29311,244,5,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29312,244,5,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,15
29313,244,5,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29314,244,5,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,31
29315,244,5,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29316,244,6,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,31
29317,244,6,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29318,244,6,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,5
29319,244,6,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29320,244,6,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29321,244,6,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29322,244,7,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,20
29323,244,7,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,39
29324,244,7,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,6
29325,244,7,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,15
29326,244,7,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29327,244,7,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,3
29328,244,8,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,16
29329,244,8,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29330,244,8,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,4
29331,244,8,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29332,244,8,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29333,244,8,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29334,244,9,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,33
29335,244,9,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,10
29336,244,9,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,9
29337,244,9,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,9
29338,244,9,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,9
29339,244,9,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29340,244,10,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,11
29341,244,10,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29342,244,10,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29343,244,10,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29344,244,10,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29345,244,10,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29346,244,11,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,20
29347,244,11,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,10
29348,244,11,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,6
29349,244,11,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,5
29350,244,11,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,5
29351,244,11,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,5
29352,244,12,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,50
29353,244,12,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29354,244,12,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,12
29355,244,12,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29356,244,12,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29357,244,12,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29358,244,13,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,31
29359,244,13,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,8
29360,244,13,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29361,244,13,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,3
29362,244,13,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,4
29363,244,13,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,3
29364,244,14,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,33
29365,244,14,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,4
29366,244,14,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29367,244,14,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,6
29368,244,14,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,3
29369,244,14,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,6
29370,244,15,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,42
29371,244,15,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,5
29372,244,15,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,5
29373,244,15,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29374,244,15,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29375,244,15,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29376,244,16,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,17
29377,244,16,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29378,244,16,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,4
29379,244,16,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29380,244,16,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29381,244,16,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29382,244,17,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,15
29383,244,17,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,5
29384,244,17,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,2
29385,244,17,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29386,244,17,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29387,244,17,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29388,244,18,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,30
29389,244,18,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,21
29390,244,18,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,8
29391,244,18,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,5
29392,244,18,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,11
29393,244,18,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,4
29394,244,19,0,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,32
29395,244,19,1,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,12
29396,244,19,2,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,16
29397,244,19,3,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,1
29398,244,19,4,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,8
29399,244,19,5,BBBBBB,identity,0.001,0.138,0.174,0,2,1,15,,9
29400,245,0,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,14
29401,245,0,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29402,245,0,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29403,245,0,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,2
29404,245,0,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29405,245,0,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29406,245,1,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,14
29407,245,1,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29408,245,1,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29409,245,1,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29410,245,1,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29411,245,1,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29412,245,2,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,27
29413,245,2,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,3
29414,245,2,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,5
29415,245,2,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,3
29416,245,2,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,4
29417,245,2,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,3
29418,245,3,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,33
29419,245,3,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,4
29420,245,3,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,9
29421,245,3,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,8
29422,245,3,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,3
29423,245,3,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29424,245,4,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,11
29425,245,4,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,41
29426,245,4,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29427,245,4,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,9
29428,245,4,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,6
29429,245,4,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,4
29430,245,5,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,23
29431,245,5,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,6
29432,245,5,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29433,245,5,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,9
29434,245,5,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,5
29435,245,5,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,4
29436,245,6,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,38
29437,245,6,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,7
29438,245,6,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,6
29439,245,6,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,2
29440,245,6,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,7
29441,245,6,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,4
29442,245,7,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,14
29443,245,7,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,3
29444,245,7,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29445,245,7,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29446,245,7,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,2
29447,245,7,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29448,245,8,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,38
29449,245,8,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,5
29450,245,8,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,9
29451,245,8,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,6
29452,245,8,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,13
29453,245,8,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,4
29454,245,9,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,21
29455,245,9,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,2
29456,245,9,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,11
29457,245,9,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,2
29458,245,9,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,2
29459,245,9,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,9
29460,245,10,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,20
29461,245,10,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,7
29462,245,10,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,2
29463,245,10,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,2
29464,245,10,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29465,245,10,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29466,245,11,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,28
29467,245,11,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29468,245,11,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,20
29469,245,11,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,15
29470,245,11,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,9
29471,245,11,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,4
29472,245,12,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,23
29473,245,12,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,8
29474,245,12,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,14
29475,245,12,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,15
29476,245,12,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,3
29477,245,12,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,6
29478,245,13,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,47
29479,245,13,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,10
29480,245,13,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,2
29481,245,13,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,3
29482,245,13,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,8
29483,245,13,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,1
29484,245,14,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,24
29485,245,14,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,4
29486,245,14,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,3
29487,245,14,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,4
29488,245,14,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,7
29489,245,14,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,7
29490,245,15,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,13
29491,245,15,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,6
29492,245,15,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,5
29493,245,15,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,3
29494,245,15,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,2
29495,245,15,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,3
29496,245,16,0,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,35
29497,245,16,1,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,12
29498,245,16,2,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,13
29499,245,16,3,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,4
29500,245,16,4,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,14
29501,245,16,5,BBBBBB,identity,0.001,0.215,0.191,0,1,1,1,,3
