subject,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,total_trial_number,trial_number,block_number,animacy,number,pose,trial_type
SS1682408885869,10810,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_005_right.png,animate_single_right,animate_pair_right,number,6,2,10,animate,single,right,background
SS1682408885869,892,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_005_right.png,animate_single_right,animate_pair_right,number,6,3,10,animate,single,right,background
SS1682408885869,543,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_005_right.png,animate_single_right,animate_pair_right,number,6,4,10,animate,single,right,background
SS1682408885869,600,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_005_right.png,animate_single_right,animate_pair_right,number,6,5,10,animate,single,right,background
SS1682408885869,584,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_005_right.png,animate_single_right,animate_pair_right,number,6,6,10,animate,single,right,deviant
SS1682408885869,904,background_block,media/padded_stims/animate_008_left.png,null,animate_single_left,null,null,2,1,11,animate,single,left,background
SS1682408885869,3501,background_block,media/padded_stims/animate_008_left.png,null,animate_single_left,null,null,2,2,11,animate,single,left,background
SS1682408885869,3095,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,4,1,12,animate,pair,left,background
SS1682408885869,518,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,4,2,12,animate,pair,left,background
SS1682408885869,587,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,4,3,12,animate,pair,left,background
SS1682408885869,668,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,4,4,12,animate,pair,left,background
SS1682408885869,4361,background_block,media/padded_stims/animate_012_right.png,null,animate_single_right,null,null,2,1,13,animate,single,right,background
SS1682408885869,13432,background_block,media/padded_stims/animate_012_right.png,null,animate_single_right,null,null,2,2,13,animate,single,right,background
SS1682408885869,11557,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_single_left,null,null,6,1,14,inanimate,single,left,background
SS1682408885869,6765,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_single_left,null,null,6,2,14,inanimate,single,left,background
SS1682408885869,3048,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_single_left,null,null,6,3,14,inanimate,single,left,background
SS1682408885869,1284,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_single_left,null,null,6,4,14,inanimate,single,left,background
SS1682408885869,7643,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_single_left,null,null,6,5,14,inanimate,single,left,background
SS1682408885869,884,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_single_left,null,null,6,6,14,inanimate,single,left,background
SS1682408885869,3701,deviant_block,media/padded_stims/inanimate_005_left.png,media/padded_stims/inanimate_005_right.png,inanimate_pair_left,inanimate_pair_right,pose,4,1,15,inanimate,pair,left,background
SS1682408885869,569,deviant_block,media/padded_stims/inanimate_005_left.png,media/padded_stims/inanimate_005_right.png,inanimate_pair_left,inanimate_pair_right,pose,4,2,15,inanimate,pair,left,background
SS1682408885869,634,deviant_block,media/padded_stims/inanimate_005_left.png,media/padded_stims/inanimate_005_right.png,inanimate_pair_left,inanimate_pair_right,pose,4,3,15,inanimate,pair,left,background
SS1682408885869,1118,deviant_block,media/padded_stims/inanimate_005_left.png,media/padded_stims/inanimate_005_right.png,inanimate_pair_left,inanimate_pair_right,pose,4,4,15,inanimate,pair,left,deviant
SS1682408885869,5845,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_007_left.png,animate_pair_left,animate_pair_left,identity,4,1,16,animate,pair,left,background
SS1682408885869,654,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_007_left.png,animate_pair_left,animate_pair_left,identity,4,2,16,animate,pair,left,background
SS1682408885869,1882,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_007_left.png,animate_pair_left,animate_pair_left,identity,4,3,16,animate,pair,left,background
SS1682408885869,751,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_007_left.png,animate_pair_left,animate_pair_left,identity,4,4,16,animate,pair,left,deviant
SS1682408941994,14885,deviant_block,media/padded_stims/animate_009_right.png,media/padded_stims/animate_001_left.png,animate_pair_right,animate_pair_left,pose,4,1,1,animate,pair,right,background
SS1682408941994,7128,deviant_block,media/padded_stims/animate_009_right.png,media/padded_stims/animate_001_left.png,animate_pair_right,animate_pair_left,pose,4,2,1,animate,pair,right,background
SS1682408941994,7163,deviant_block,media/padded_stims/animate_009_right.png,media/padded_stims/animate_001_left.png,animate_pair_right,animate_pair_left,pose,4,3,1,animate,pair,right,background
SS1682408941994,7046,deviant_block,media/padded_stims/animate_009_right.png,media/padded_stims/animate_001_left.png,animate_pair_right,animate_pair_left,pose,4,4,1,animate,pair,right,deviant
SS1682408941994,8983,deviant_block,media/padded_stims/inanimate_007_left.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_left,inanimate_single_left,number,4,1,2,inanimate,pair,left,background
SS1682408941994,7308,deviant_block,media/padded_stims/inanimate_007_left.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_left,inanimate_single_left,number,4,2,2,inanimate,pair,left,background
SS1682408941994,3409,deviant_block,media/padded_stims/inanimate_007_left.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_left,inanimate_single_left,number,4,3,2,inanimate,pair,left,background
SS1682408941994,4372,deviant_block,media/padded_stims/inanimate_007_left.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_left,inanimate_single_left,number,4,4,2,inanimate,pair,left,deviant
SS1682408941994,11592,background_block,media/padded_stims/animate_009_left.png,null,animate_pair_left,null,null,2,1,3,animate,pair,left,background
SS1682408941994,5321,background_block,media/padded_stims/animate_009_left.png,null,animate_pair_left,null,null,2,2,3,animate,pair,left,background
SS1682408941994,5183,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_005_left.png,inanimate_single_right,inanimate_single_left,pose,6,1,4,inanimate,single,right,background
SS1682408941994,5200,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_005_left.png,inanimate_single_right,inanimate_single_left,pose,6,2,4,inanimate,single,right,background
SS1682408941994,3082,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_005_left.png,inanimate_single_right,inanimate_single_left,pose,6,3,4,inanimate,single,right,background
SS1682408941994,2846,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_005_left.png,inanimate_single_right,inanimate_single_left,pose,6,4,4,inanimate,single,right,background
SS1682408941994,2819,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_005_left.png,inanimate_single_right,inanimate_single_left,pose,6,5,4,inanimate,single,right,background
SS1682408941994,4571,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_005_left.png,inanimate_single_right,inanimate_single_left,pose,6,6,4,inanimate,single,right,deviant
SS1682408941994,6827,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,6,1,5,animate,single,left,background
SS1682408941994,2938,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,6,2,5,animate,single,left,background
SS1682408941994,3963,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,6,3,5,animate,single,left,background
SS1682408941994,3070,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,6,4,5,animate,single,left,background
SS1682408941994,3451,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,6,5,5,animate,single,left,background
SS1682408941994,5834,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,6,6,5,animate,single,left,deviant
SS1682408941994,6757,deviant_block,media/padded_stims/animate_006_left.png,media/padded_stims/animate_007_left.png,animate_pair_left,animate_single_left,number,2,1,6,animate,pair,left,background
SS1682408941994,2662,deviant_block,media/padded_stims/animate_006_left.png,media/padded_stims/animate_007_left.png,animate_pair_left,animate_single_left,number,2,2,6,animate,pair,left,deviant
SS1682408941994,5099,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_pair_right,null,null,4,1,7,inanimate,pair,right,background
SS1682408941994,3119,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_pair_right,null,null,4,2,7,inanimate,pair,right,background
SS1682408941994,3150,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_pair_right,null,null,4,3,7,inanimate,pair,right,background
SS1682408941994,2687,background_block,media/padded_stims/inanimate_007_right.png,null,inanimate_pair_right,null,null,4,4,7,inanimate,pair,right,background
SS1682408941994,3067,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,4,1,8,inanimate,pair,left,background
SS1682408941994,3006,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,4,2,8,inanimate,pair,left,background
SS1682408941994,2881,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,4,3,8,inanimate,pair,left,background
SS1682408941994,1243,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,4,4,8,inanimate,pair,left,background
SS1682408941994,2840,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,1,9,inanimate,single,right,background
SS1682408941994,1029,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,2,9,inanimate,single,right,background
SS1682408941994,985,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,3,9,inanimate,single,right,background
SS1682408941994,1054,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,4,9,inanimate,single,right,background
SS1682408941994,2762,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,5,9,inanimate,single,right,background
SS1682408941994,1906,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,6,9,inanimate,single,right,background
SS1682408941994,2845,deviant_block,media/padded_stims/inanimate_002_left.png,media/padded_stims/animate_003_left.png,inanimate_single_left,animate_single_left,animacy,6,1,10,inanimate,single,left,background
SS1682408941994,2713,deviant_block,media/padded_stims/inanimate_002_left.png,media/padded_stims/animate_003_left.png,inanimate_single_left,animate_single_left,animacy,6,2,10,inanimate,single,left,background
SS1682408941994,1337,deviant_block,media/padded_stims/inanimate_002_left.png,media/padded_stims/animate_003_left.png,inanimate_single_left,animate_single_left,animacy,6,3,10,inanimate,single,left,background
SS1682408941994,1302,deviant_block,media/padded_stims/inanimate_002_left.png,media/padded_stims/animate_003_left.png,inanimate_single_left,animate_single_left,animacy,6,4,10,inanimate,single,left,background
SS1682408941994,1218,deviant_block,media/padded_stims/inanimate_002_left.png,media/padded_stims/animate_003_left.png,inanimate_single_left,animate_single_left,animacy,6,5,10,inanimate,single,left,background
SS1682408941994,2573,deviant_block,media/padded_stims/inanimate_002_left.png,media/padded_stims/animate_003_left.png,inanimate_single_left,animate_single_left,animacy,6,6,10,inanimate,single,left,deviant
SS1682408941994,2609,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,2,1,11,animate,pair,right,background
SS1682408941994,1220,background_block,media/padded_stims/animate_003_right.png,null,animate_pair_right,null,null,2,2,11,animate,pair,right,background
SS1682408941994,1161,background_block,media/padded_stims/inanimate_003_left.png,null,inanimate_single_left,null,null,2,1,12,inanimate,single,left,background
SS1682408941994,1247,background_block,media/padded_stims/inanimate_003_left.png,null,inanimate_single_left,null,null,2,2,12,inanimate,single,left,background
SS1682408941994,1080,deviant_block,media/padded_stims/animate_002_right.png,media/padded_stims/animate_005_left.png,animate_single_right,animate_single_left,pose,4,1,13,animate,single,right,background
SS1682408941994,1052,deviant_block,media/padded_stims/animate_002_right.png,media/padded_stims/animate_005_left.png,animate_single_right,animate_single_left,pose,4,2,13,animate,single,right,background
SS1682408941994,1020,deviant_block,media/padded_stims/animate_002_right.png,media/padded_stims/animate_005_left.png,animate_single_right,animate_single_left,pose,4,3,13,animate,single,right,background
SS1682408941994,1188,deviant_block,media/padded_stims/animate_002_right.png,media/padded_stims/animate_005_left.png,animate_single_right,animate_single_left,pose,4,4,13,animate,single,right,deviant
SS1682408941994,5229,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_009_left.png,inanimate_pair_right,inanimate_pair_left,pose,4,1,14,inanimate,pair,right,background
SS1682408941994,2711,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_009_left.png,inanimate_pair_right,inanimate_pair_left,pose,4,2,14,inanimate,pair,right,background
SS1682408941994,1257,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_009_left.png,inanimate_pair_right,inanimate_pair_left,pose,4,3,14,inanimate,pair,right,background
SS1682408941994,1271,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_009_left.png,inanimate_pair_right,inanimate_pair_left,pose,4,4,14,inanimate,pair,right,deviant
SS1682408941994,1344,background_block,media/padded_stims/animate_008_right.png,null,animate_single_right,null,null,2,1,15,animate,single,right,background
SS1682408941994,1267,background_block,media/padded_stims/animate_008_right.png,null,animate_single_right,null,null,2,2,15,animate,single,right,background
SS1682408941994,1390,background_block,media/padded_stims/animate_002_left.png,null,animate_single_left,null,null,2,1,16,animate,single,left,background
SS1682408941994,925,background_block,media/padded_stims/animate_002_left.png,null,animate_single_left,null,null,2,2,16,animate,single,left,background
SS1682409041705,3986,background_block,media/padded_stims/animate_002_left.png,null,animate_pair_left,null,null,6,1,1,animate,pair,left,background
SS1682409041705,2927,background_block,media/padded_stims/animate_002_left.png,null,animate_pair_left,null,null,6,2,1,animate,pair,left,background
SS1682409041705,1790,background_block,media/padded_stims/animate_002_left.png,null,animate_pair_left,null,null,6,3,1,animate,pair,left,background
SS1682409041705,2008,background_block,media/padded_stims/animate_002_left.png,null,animate_pair_left,null,null,6,4,1,animate,pair,left,background
SS1682409041705,2123,background_block,media/padded_stims/animate_002_left.png,null,animate_pair_left,null,null,6,5,1,animate,pair,left,background
SS1682409041705,2678,background_block,media/padded_stims/animate_002_left.png,null,animate_pair_left,null,null,6,6,1,animate,pair,left,background
SS1682409041705,1996,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/animate_005_left.png,animate_pair_right,animate_pair_left,pose,2,1,2,animate,pair,right,background
SS1682409041705,1660,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/animate_005_left.png,animate_pair_right,animate_pair_left,pose,2,2,2,animate,pair,right,deviant
SS1682409041705,2143,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_006_right.png,inanimate_single_left,inanimate_single_right,pose,4,1,3,inanimate,single,left,background
SS1682409041705,1810,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_006_right.png,inanimate_single_left,inanimate_single_right,pose,4,2,3,inanimate,single,left,background
SS1682409041705,1609,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_006_right.png,inanimate_single_left,inanimate_single_right,pose,4,3,3,inanimate,single,left,background
SS1682409041705,1384,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_006_right.png,inanimate_single_left,inanimate_single_right,pose,4,4,3,inanimate,single,left,deviant
SS1682409041705,1727,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_002_right.png,inanimate_pair_right,animate_pair_right,animacy,6,1,4,inanimate,pair,right,background
SS1682409041705,2065,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_002_right.png,inanimate_pair_right,animate_pair_right,animacy,6,2,4,inanimate,pair,right,background
SS1682409041705,1503,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_002_right.png,inanimate_pair_right,animate_pair_right,animacy,6,3,4,inanimate,pair,right,background
SS1682409041705,1544,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_002_right.png,inanimate_pair_right,animate_pair_right,animacy,6,4,4,inanimate,pair,right,background
SS1682409041705,1810,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_002_right.png,inanimate_pair_right,animate_pair_right,animacy,6,5,4,inanimate,pair,right,background
SS1682409041705,1967,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_002_right.png,inanimate_pair_right,animate_pair_right,animacy,6,6,4,inanimate,pair,right,deviant
SS1682409041705,1719,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_pair_right,null,null,4,1,5,inanimate,pair,right,background
SS1682409041705,1761,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_pair_right,null,null,4,2,5,inanimate,pair,right,background
SS1682409041705,1795,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_pair_right,null,null,4,3,5,inanimate,pair,right,background
SS1682409041705,2385,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_pair_right,null,null,4,4,5,inanimate,pair,right,background
SS1682409041705,3236,background_block,media/padded_stims/animate_003_right.png,null,animate_single_right,null,null,6,1,6,animate,single,right,background
SS1682409041705,2592,background_block,media/padded_stims/animate_003_right.png,null,animate_single_right,null,null,6,2,6,animate,single,right,background
SS1682409041705,3179,background_block,media/padded_stims/animate_003_right.png,null,animate_single_right,null,null,6,3,6,animate,single,right,background
SS1682409041705,2817,background_block,media/padded_stims/animate_003_right.png,null,animate_single_right,null,null,6,4,6,animate,single,right,background
SS1682409041705,1348,background_block,media/padded_stims/animate_003_right.png,null,animate_single_right,null,null,6,5,6,animate,single,right,background
SS1682409041705,2649,background_block,media/padded_stims/animate_003_right.png,null,animate_single_right,null,null,6,6,6,animate,single,right,background
SS1682409041705,3851,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_006_left.png,inanimate_single_right,inanimate_single_left,pose,4,1,7,inanimate,single,right,background
SS1682409041705,4723,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_006_left.png,inanimate_single_right,inanimate_single_left,pose,4,2,7,inanimate,single,right,background
SS1682409041705,3838,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_006_left.png,inanimate_single_right,inanimate_single_left,pose,4,3,7,inanimate,single,right,background
SS1682409041705,1454,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_006_left.png,inanimate_single_right,inanimate_single_left,pose,4,4,7,inanimate,single,right,deviant
SS1682409041705,1658,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,4,1,8,animate,single,left,background
SS1682409041705,1382,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,4,2,8,animate,single,left,background
SS1682409041705,1587,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,4,3,8,animate,single,left,background
SS1682409041705,1313,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,4,4,8,animate,single,left,deviant
SS1682409041705,1558,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_004_left.png,animate_pair_left,animate_single_left,number,4,1,9,animate,pair,left,background
SS1682409041705,1620,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_004_left.png,animate_pair_left,animate_single_left,number,4,2,9,animate,pair,left,background
SS1682409041705,1831,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_004_left.png,animate_pair_left,animate_single_left,number,4,3,9,animate,pair,left,background
SS1682409041705,1763,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_004_left.png,animate_pair_left,animate_single_left,number,4,4,9,animate,pair,left,deviant
SS1682409041705,2121,background_block,media/padded_stims/inanimate_007_left.png,null,inanimate_single_left,null,null,4,1,10,inanimate,single,left,background
SS1682409041705,1976,background_block,media/padded_stims/inanimate_007_left.png,null,inanimate_single_left,null,null,4,2,10,inanimate,single,left,background
SS1682409041705,2629,background_block,media/padded_stims/inanimate_007_left.png,null,inanimate_single_left,null,null,4,3,10,inanimate,single,left,background
SS1682409041705,4357,background_block,media/padded_stims/inanimate_007_left.png,null,inanimate_single_left,null,null,4,4,10,inanimate,single,left,background
SS1682409041705,1593,background_block,media/padded_stims/inanimate_005_right.png,null,inanimate_single_right,null,null,4,1,11,inanimate,single,right,background
SS1682409041705,1629,background_block,media/padded_stims/inanimate_005_right.png,null,inanimate_single_right,null,null,4,2,11,inanimate,single,right,background
SS1682409041705,1983,background_block,media/padded_stims/inanimate_005_right.png,null,inanimate_single_right,null,null,4,3,11,inanimate,single,right,background
SS1682409041705,1378,background_block,media/padded_stims/inanimate_005_right.png,null,inanimate_single_right,null,null,4,4,11,inanimate,single,right,background
SS1682409041705,1085,background_block,media/padded_stims/inanimate_010_left.png,null,inanimate_pair_left,null,null,2,1,12,inanimate,pair,left,background
SS1682409041705,1059,background_block,media/padded_stims/inanimate_010_left.png,null,inanimate_pair_left,null,null,2,2,12,inanimate,pair,left,background
SS1682409041705,1241,background_block,media/padded_stims/animate_007_left.png,null,animate_single_left,null,null,2,1,13,animate,single,left,background
SS1682409041705,752,background_block,media/padded_stims/animate_007_left.png,null,animate_single_left,null,null,2,2,13,animate,single,left,background
SS1682409041705,1131,deviant_block,media/padded_stims/inanimate_005_left.png,media/padded_stims/animate_009_left.png,inanimate_pair_left,animate_pair_left,animacy,2,1,14,inanimate,pair,left,background
SS1682409041705,1751,deviant_block,media/padded_stims/inanimate_005_left.png,media/padded_stims/animate_009_left.png,inanimate_pair_left,animate_pair_left,animacy,2,2,14,inanimate,pair,left,deviant
SS1682409041705,1125,background_block,media/padded_stims/animate_004_right.png,null,animate_pair_right,null,null,4,1,15,animate,pair,right,background
SS1682409041705,1361,background_block,media/padded_stims/animate_004_right.png,null,animate_pair_right,null,null,4,2,15,animate,pair,right,background
SS1682409041705,1683,background_block,media/padded_stims/animate_004_right.png,null,animate_pair_right,null,null,4,3,15,animate,pair,right,background
SS1682409041705,1510,background_block,media/padded_stims/animate_004_right.png,null,animate_pair_right,null,null,4,4,15,animate,pair,right,background
SS1682409041705,2614,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_010_right.png,animate_single_right,animate_single_right,identity,6,1,16,animate,single,right,background
SS1682409041705,1328,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_010_right.png,animate_single_right,animate_single_right,identity,6,2,16,animate,single,right,background
SS1682409041705,952,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_010_right.png,animate_single_right,animate_single_right,identity,6,3,16,animate,single,right,background
SS1682409041705,1860,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_010_right.png,animate_single_right,animate_single_right,identity,6,4,16,animate,single,right,background
SS1682409041705,2357,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_010_right.png,animate_single_right,animate_single_right,identity,6,5,16,animate,single,right,background
SS1682409041705,2705,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_010_right.png,animate_single_right,animate_single_right,identity,6,6,16,animate,single,right,deviant
SS1682409885121,5052,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/inanimate_003_left.png,inanimate_single_left,inanimate_single_left,identity,6,1,1,inanimate,single,left,background
SS1682409885121,9287,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/inanimate_003_left.png,inanimate_single_left,inanimate_single_left,identity,6,2,1,inanimate,single,left,background
SS1682409885121,3367,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/inanimate_003_left.png,inanimate_single_left,inanimate_single_left,identity,6,3,1,inanimate,single,left,background
SS1682409885121,7364,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/inanimate_003_left.png,inanimate_single_left,inanimate_single_left,identity,6,4,1,inanimate,single,left,background
SS1682409885121,5054,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/inanimate_003_left.png,inanimate_single_left,inanimate_single_left,identity,6,5,1,inanimate,single,left,background
SS1682409885121,3354,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/inanimate_003_left.png,inanimate_single_left,inanimate_single_left,identity,6,6,1,inanimate,single,left,deviant
SS1682409885121,2806,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_pair_left,null,null,4,1,2,inanimate,pair,left,background
SS1682409885121,2870,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_pair_left,null,null,4,2,2,inanimate,pair,left,background
SS1682409885121,2397,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_pair_left,null,null,4,3,2,inanimate,pair,left,background
SS1682409885121,1657,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_pair_left,null,null,4,4,2,inanimate,pair,left,background
SS1682409885121,3456,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,6,1,3,animate,pair,left,background
SS1682409885121,2045,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,6,2,3,animate,pair,left,background
SS1682409885121,1078,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,6,3,3,animate,pair,left,background
SS1682409885121,1298,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,6,4,3,animate,pair,left,background
SS1682409885121,1171,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,6,5,3,animate,pair,left,background
SS1682409885121,3093,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,6,6,3,animate,pair,left,background
SS1682409885121,3213,background_block,media/padded_stims/animate_005_right.png,null,animate_single_right,null,null,6,1,4,animate,single,right,background
SS1682409885121,2048,background_block,media/padded_stims/animate_005_right.png,null,animate_single_right,null,null,6,2,4,animate,single,right,background
SS1682409885121,1638,background_block,media/padded_stims/animate_005_right.png,null,animate_single_right,null,null,6,3,4,animate,single,right,background
SS1682409885121,1277,background_block,media/padded_stims/animate_005_right.png,null,animate_single_right,null,null,6,4,4,animate,single,right,background
SS1682409885121,1383,background_block,media/padded_stims/animate_005_right.png,null,animate_single_right,null,null,6,5,4,animate,single,right,background
SS1682409885121,1261,background_block,media/padded_stims/animate_005_right.png,null,animate_single_right,null,null,6,6,4,animate,single,right,background
SS1682409885121,3496,background_block,media/padded_stims/inanimate_002_right.png,null,inanimate_pair_right,null,null,2,1,5,inanimate,pair,right,background
SS1682409885121,1354,background_block,media/padded_stims/inanimate_002_right.png,null,inanimate_pair_right,null,null,2,2,5,inanimate,pair,right,background
SS1682409885121,2779,background_block,media/padded_stims/inanimate_011_right.png,null,inanimate_single_right,null,null,4,1,6,inanimate,single,right,background
SS1682409885121,2756,background_block,media/padded_stims/inanimate_011_right.png,null,inanimate_single_right,null,null,4,2,6,inanimate,single,right,background
SS1682409885121,1976,background_block,media/padded_stims/inanimate_011_right.png,null,inanimate_single_right,null,null,4,3,6,inanimate,single,right,background
SS1682409885121,1112,background_block,media/padded_stims/inanimate_011_right.png,null,inanimate_single_right,null,null,4,4,6,inanimate,single,right,background
SS1682409885121,2895,deviant_block,media/padded_stims/inanimate_008_right.png,media/padded_stims/inanimate_009_left.png,inanimate_single_right,inanimate_single_left,pose,6,1,7,inanimate,single,right,background
SS1682409885121,1331,deviant_block,media/padded_stims/inanimate_008_right.png,media/padded_stims/inanimate_009_left.png,inanimate_single_right,inanimate_single_left,pose,6,2,7,inanimate,single,right,background
