NumTeachers, target, IG, sortedStudents
5,0.9,2312.405642520298, sorted
10,0.9,2312.4056425202975, unsorted
10,0.9,2312.4056425202975, sorted
1,0.5,2303.9716322958634, unsorted
1,0.5,2303.971632295864, sorted
2,0.5,2303.9716322958625, unsorted
2,0.5,2359.132650185137, sorted
3,0.5,2303.971632295863, unsorted
3,0.5,2366.0012023718014, sorted
5,0.5,2303.9716322958634, unsorted
5,0.5,2369.3638418385885, sorted
10,0.5,2307.2367196609816, unsorted
10,0.5,2369.3638418385885, sorted
1,0.6,2345.095473652057, unsorted
1,0.6,2345.0954736520607, sorted
2,0.6,2345.095473652058, unsorted
2,0.6,2360.6411758087115, sorted
3,0.6,2345.095473652058, unsorted
3,0.6,2371.048968727713, sorted
5,0.6,2345.0954736520584, unsorted
5,0.6,2371.8638906034867, sorted
10,0.6,2345.095473652058, unsorted
10,0.6,2373.0146188932936, sorted
1,0.7,2378.428806985393, unsorted
1,0.7,2378.42880698539, sorted
2,0.7,2378.428806985392, unsorted
2,0.7,2378.428806985392, sorted
3,0.7,2378.428806985392, unsorted
3,0.7,2380.2184076368058, sorted
5,0.7,2378.428806985392, unsorted
5,0.7,2382.2836793650513, sorted
10,0.7,2378.4288069853915, unsorted
10,0.7,2382.2836793650513, sorted
1,0.8,2385.571664128247, unsorted
1,0.8,2385.57166412825, sorted
2,0.8,2385.5716641282474, unsorted
2,0.8,2385.571664128248, sorted
3,0.8,2385.571664128248, unsorted
3,0.8,2385.5716641282493, sorted
5,0.8,2385.571664128249, unsorted
5,0.8,2385.571664128249, sorted
10,0.8,2385.5716641282484, unsorted
10,0.8,2385.5716641282484, sorted
1,0.9,2335.571664128247, unsorted
1,0.9,2335.5716641282497, sorted
2,0.9,2335.571664128248, unsorted
2,0.9,2335.571664128248, sorted
3,0.9,2335.571664128248, unsorted
3,0.9,2335.5716641282493, sorted
5,0.9,2335.571664128249, unsorted
5,0.9,2335.571664128249, sorted
10,0.9,2335.5716641282484, unsorted
10,0.9,2335.5716641282484, sorted
1,0.5,2301.9719935950675, unsorted
1,0.5,2301.971993595067, sorted
2,0.5,2301.971993595065, unsorted
2,0.5,2365.230375163726, sorted
3,0.5,2302.4334060350034, unsorted
3,0.5,2370.6203401710527, sorted
5,0.5,2304.5026952052194, unsorted
5,0.5,2373.3104517444826, sorted
10,0.5,2308.918196315871, unsorted
10,0.5,2374.378702885479, sorted
1,0.6,2333.414731316496, unsorted
1,0.6,2333.4147313164985, sorted
2,0.6,2333.414731316497, unsorted
2,0.6,2360.9277961238386, sorted
3,0.6,2333.4147313164976, unsorted
3,0.6,2365.2088203176672, sorted
5,0.6,2333.414731316497, unsorted
5,0.6,2367.942770915029, sorted
10,0.6,2335.915854912575, unsorted
10,0.6,2368.9358323583697, sorted
1,0.7,2366.748064649832, unsorted
1,0.7,2366.7480646498298, sorted
2,0.7,2366.7480646498307, unsorted
2,0.7,2366.748064649831, sorted
3,0.7,2366.74806464983, unsorted
3,0.7,2371.4789731784526, sorted
5,0.7,2366.74806464983, unsorted
5,0.7,2373.22579117558, sorted
10,0.7,2366.74806464983, unsorted
10,0.7,2373.8418002923645, sorted
1,0.8,2373.890921792685, unsorted
1,0.8,2373.890921792689, sorted
2,0.8,2373.8909217926857, unsorted
2,0.8,2373.8909217926866, sorted
3,0.8,2373.890921792687, unsorted
3,0.8,2373.8909217926875, sorted
5,0.8,2373.8909217926875, unsorted
5,0.8,2373.890921792687, sorted
10,0.8,2373.890921792687, unsorted
10,0.8,2373.890921792687, sorted
1,0.9,2323.890921792685, unsorted
1,0.9,2323.8909217926885, sorted
2,0.9,2323.890921792686, unsorted
2,0.9,2323.8909217926866, sorted
3,0.9,2323.890921792687, unsorted
3,0.9,2323.8909217926875, sorted
5,0.9,2323.8909217926875, unsorted
5,0.9,2323.890921792687, sorted
10,0.9,2323.890921792687, unsorted
10,0.9,2323.890921792687, sorted
1,0.5,2300.404586068363, unsorted
1,0.5,2300.4045860683623, sorted
2,0.5,2300.404586068361, unsorted
2,0.5,2361.858067645411, sorted
3,0.5,2300.404586068361, unsorted
3,0.5,2368.211977982516, sorted
5,0.5,2301.8734757027937, unsorted
5,0.5,2371.025879088101, sorted
10,0.5,2309.127524956695, unsorted
10,0.5,2372.0941302290976, sorted
1,0.6,2331.592296155321, unsorted
1,0.6,2331.592296155325, sorted
2,0.6,2331.5922961553224, unsorted
2,0.6,2358.314302820599, sorted
3,0.6,2331.592296155323, unsorted
3,0.6,2364.5727338774195, sorted
5,0.6,2331.5922961553224, unsorted
5,0.6,2367.850551905749, sorted
10,0.6,2335.325563432693, unsorted
10,0.6,2368.2682492041863, sorted
1,0.7,2364.9256294886563, unsorted
1,0.7,2364.925629488654, sorted
2,0.7,2364.925629488656, unsorted
2,0.7,2364.9256294886563, sorted
3,0.7,2364.9256294886554, unsorted
3,0.7,2370.1437109033654, sorted
5,0.7,2364.925629488656, unsorted
5,0.7,2372.804093402943, sorted
10,0.7,2364.9256294886554, unsorted
10,0.7,2373.143445479514, sorted
1,0.8,2372.068486631511, unsorted
1,0.8,2372.068486631514, sorted
2,0.8,2372.0684866315114, unsorted
2,0.8,2372.0684866315123, sorted
3,0.8,2372.0684866315123, unsorted
3,0.8,2372.068486631513, sorted
5,0.8,2372.0684866315128, unsorted
5,0.8,2372.0684866315128, sorted
10,0.8,2372.0684866315128, unsorted
10,0.8,2372.0684866315123, sorted
1,0.9,2322.068486631511, unsorted
1,0.9,2322.0684866315137, sorted
2,0.9,2322.0684866315114, unsorted
2,0.9,2322.0684866315123, sorted
3,0.9,2322.0684866315123, unsorted
3,0.9,2322.068486631513, sorted
5,0.9,2322.0684866315128, unsorted
5,0.9,2322.0684866315128, sorted
10,0.9,2322.0684866315128, unsorted
10,0.9,2322.0684866315123, sorted
1,0.5,2308.5843825809993, unsorted
1,0.5,2308.5843825809993, sorted
2,0.5,2308.584382580997, unsorted
2,0.5,2358.4406385708407, sorted
3,0.5,2312.327355798291, unsorted
3,0.5,2367.217597696126, sorted
5,0.5,2311.8390030303776, unsorted
5,0.5,2371.119233663646, sorted
10,0.5,2315.9011550340592, unsorted
10,0.5,2371.920422019393, sorted
1,0.6,2353.7468128183136, unsorted
1,0.6,2353.746812818318, sorted
2,0.6,2353.7468128183145, unsorted
2,0.6,2366.0273544476977, sorted
3,0.6,2353.746812818315, unsorted
3,0.6,2376.777670051306, sorted
5,0.6,2353.746812818315, unsorted
5,0.6,2379.878300149725, sorted
10,0.6,2354.8259994643713, unsorted
10,0.6,2381.5533024200763, sorted
1,0.7,2387.0801461516476, unsorted
1,0.7,2387.0801461516457, sorted
2,0.7,2387.080146151648, unsorted
2,0.7,2387.080146151648, sorted
3,0.7,2387.080146151648, unsorted
3,0.7,2387.4248529599663, sorted
5,0.7,2387.0801461516485, unsorted
5,0.7,2392.490032047396, sorted
10,0.7,2387.080146151648, unsorted
10,0.7,2393.106041164181, sorted
1,0.8,2394.223003294504, unsorted
1,0.8,2394.223003294506, sorted
2,0.8,2394.2230032945045, unsorted
2,0.8,2394.2230032945045, sorted
3,0.8,2394.223003294505, unsorted
3,0.8,2394.223003294506, sorted
5,0.8,2394.2230032945054, unsorted
5,0.8,2394.2230032945054, sorted
10,0.8,2394.2230032945054, unsorted
10,0.8,2394.2230032945045, sorted
1,0.9,2344.223003294504, unsorted
1,0.9,2344.223003294506, sorted
2,0.9,2344.2230032945045, unsorted
2,0.9,2344.2230032945045, sorted
3,0.9,2344.223003294505, unsorted
3,0.9,2344.223003294506, sorted
5,0.9,2344.2230032945054, unsorted
5,0.9,2344.2230032945054, sorted
10,0.9,2344.2230032945054, unsorted
10,0.9,2344.2230032945045, sorted
1,0.5,2316.0746269947635, unsorted
1,0.5,2316.074626994763, sorted
2,0.5,2316.0746269947613, unsorted
2,0.5,2377.6049897351177, sorted
3,0.5,2316.2389300460527, unsorted
3,0.5,2384.2210919272375, sorted
5,0.5,2316.136170312095, unsorted
5,0.5,2387.0398639630575, sorted
10,0.5,2317.5229194997723, unsorted
10,0.5,2387.5739895335555, sorted
1,0.6,2358.8294422565923, unsorted
1,0.6,2358.8294422565946, sorted
2,0.6,2358.8294422565928, unsorted
2,0.6,2377.665363135966, sorted
3,0.6,2358.829442256593, unsorted
3,0.6,2387.0364016279073, sorted
5,0.6,2358.8294422565928, unsorted
5,0.6,2389.2897338659386, sorted
10,0.6,2358.8294422565928, unsorted
10,0.6,2389.4197490919237, sorted
1,0.7,2392.1627755899267, unsorted
1,0.7,2392.1627755899235, sorted
2,0.7,2392.1627755899262, unsorted
2,0.7,2392.1627755899262, sorted
3,0.7,2392.162775589926, unsorted
3,0.7,2395.1889360263103, sorted
5,0.7,2392.162775589926, unsorted
5,0.7,2397.8911152167925, sorted
10,0.7,2392.162775589926, unsorted
10,0.7,2398.507124333577, sorted
1,0.8,2399.3056327327818, unsorted
1,0.8,2399.305632732784, sorted
2,0.8,2399.305632732782, unsorted
2,0.8,2399.305632732782, sorted
3,0.8,2399.305632732782, unsorted
3,0.8,2399.305632732784, sorted
5,0.8,2399.3056327327836, unsorted
5,0.8,2399.305632732783, sorted
10,0.8,2399.305632732783, unsorted
10,0.8,2399.3056327327827, sorted
1,0.9,2349.305632732782, unsorted
1,0.9,2349.3056327327836, sorted
2,0.9,2349.305632732782, unsorted
2,0.9,2349.305632732782, sorted
3,0.9,2349.305632732782, unsorted
3,0.9,2349.305632732784, sorted
5,0.9,2349.3056327327836, unsorted
5,0.9,2349.305632732783, sorted
10,0.9,2349.305632732783, unsorted
10,0.9,2349.3056327327827, sorted
1,0.5,2312.39367407914, unsorted
1,0.5,2312.3936740791405, sorted
2,0.5,2312.3936740791387, unsorted
2,0.5,2370.5899790233825, sorted
3,0.5,2312.3936740791387, unsorted
3,0.5,2371.6206531450034, sorted
5,0.5,2313.359187643959, unsorted
5,0.5,2378.212400685952, sorted
10,0.5,2317.440779053017, unsorted
10,0.5,2379.547714612197, sorted
1,0.6,2358.4747390058055, unsorted
1,0.6,2358.474739005807, sorted
2,0.6,2358.4747390058046, unsorted
2,0.6,2373.1583835402766, sorted
3,0.6,2358.4747390058046, unsorted
3,0.6,2380.8784306370276, sorted
5,0.6,2358.474739005805, unsorted
5,0.6,2383.179007945964, sorted
10,0.6,2358.474739005805, unsorted
10,0.6,2384.4401580113326, sorted
1,0.7,2391.8080723391377, unsorted
1,0.7,2391.8080723391363, sorted
2,0.7,2391.8080723391386, unsorted
2,0.7,2391.8080723391386, sorted
3,0.7,2391.8080723391377, unsorted
3,0.7,2391.8080723391386, sorted
5,0.7,2391.8080723391377, unsorted
5,0.7,2395.0822769748834, sorted
10,0.7,2391.8080723391377, unsorted
10,0.7,2395.4216290514537, sorted
1,0.8,2398.9509294819936, unsorted
1,0.8,2398.9509294819954, sorted
2,0.8,2398.9509294819936, unsorted
2,0.8,2398.9509294819936, sorted
3,0.8,2398.9509294819945, unsorted
3,0.8,2398.9509294819954, sorted
5,0.8,2398.9509294819945, unsorted
5,0.8,2398.950929481995, sorted
10,0.8,2398.950929481995, unsorted
10,0.8,2398.9509294819945, sorted
1,0.9,2348.9509294819936, unsorted
1,0.9,2348.950929481995, sorted
2,0.9,2348.9509294819936, unsorted
2,0.9,2348.9509294819936, sorted
3,0.9,2348.9509294819945, unsorted
3,0.9,2348.9509294819954, sorted
5,0.9,2348.9509294819945, unsorted
5,0.9,2348.950929481995, sorted
10,0.9,2348.950929481995, unsorted
10,0.9,2348.9509294819945, sorted
1,0.5,2305.879584407927, unsorted
1,0.5,2305.879584407927, sorted
2,0.5,2305.8795844079254, unsorted
2,0.5,2368.4605449952146, sorted
3,0.5,2306.613655618616, unsorted
3,0.5,2373.187723969652, sorted
5,0.5,2307.388218190662, unsorted
5,0.5,2376.0113669357065, sorted
10,0.5,2313.832517110174, unsorted
10,0.5,2376.5454925062045, sorted
1,0.6,2342.964641164508, unsorted
1,0.6,2342.9646411645112, sorted
2,0.6,2342.964641164509, unsorted
2,0.6,2366.3551905326613, sorted
3,0.6,2342.964641164509, unsorted
3,0.6,2372.990007946534, sorted
5,0.6,2342.9646411645094, unsorted
5,0.6,2374.955658112114, sorted
10,0.6,2344.601399700182, unsorted
10,0.6,2375.9487195554548, sorted
1,0.7,2376.2979744978434, unsorted
1,0.7,2376.297974497841, sorted
2,0.7,2376.2979744978425, unsorted
2,0.7,2376.2979744978425, sorted
3,0.7,2376.297974497842, unsorted
3,0.7,2380.279496127582, sorted
5,0.7,2376.2979744978425, unsorted
5,0.7,2382.0263141247087, sorted
10,0.7,2376.297974497842, unsorted
10,0.7,2382.6423232414936, sorted
1,0.8,2383.4408316406993, unsorted
1,0.8,2383.4408316407007, sorted
2,0.8,2383.4408316406984, unsorted
2,0.8,2383.4408316406984, sorted
3,0.8,2383.440831640699, unsorted
3,0.8,2383.4408316407003, sorted
5,0.8,2383.4408316407, unsorted
5,0.8,2383.4408316407, sorted
10,0.8,2383.4408316406993, unsorted
10,0.8,2383.440831640699, sorted
1,0.9,2333.440831640699, unsorted
1,0.9,2333.4408316407003, sorted
2,0.9,2333.440831640699, unsorted
2,0.9,2333.440831640699, sorted
3,0.9,2333.440831640699, unsorted
3,0.9,2333.4408316407003, sorted
5,0.9,2333.4408316407, unsorted
5,0.9,2333.4408316407, sorted
10,0.9,2333.4408316406993, unsorted
10,0.9,2333.440831640699, sorted
1,0.5,2305.407075963701, unsorted
1,0.5,2305.4070759637025, sorted
2,0.5,2305.4070759636998, unsorted
2,0.5,2362.725984793001, sorted
3,0.5,2305.4070759636998, unsorted
3,0.5,2367.9921602681716, sorted
5,0.5,2305.4070759637007, unsorted
5,0.5,2372.146246230236, sorted
10,0.5,2306.922052944991, unsorted
10,0.5,2372.1462462302366, sorted
1,0.6,2344.3772689228376, unsorted
1,0.6,2344.377268922839, sorted
2,0.6,2344.377268922837, unsorted
2,0.6,2362.8324676984885, sorted
3,0.6,2344.377268922837, unsorted
3,0.6,2369.985662325891, sorted
5,0.6,2344.377268922837, unsorted
5,0.6,2373.102040781278, sorted
10,0.6,2344.377268922837, unsorted
10,0.6,2373.547389700196, sorted
1,0.7,2377.7106022561693, unsorted
1,0.7,2377.7106022561675, sorted
2,0.7,2377.71060225617, unsorted
2,0.7,2377.7106022561707, sorted
3,0.7,2377.71060225617, unsorted
3,0.7,2379.350468331435, sorted
5,0.7,2377.71060225617, unsorted
5,0.7,2382.6895549841543, sorted
10,0.7,2377.71060225617, unsorted
10,0.7,2383.3055641009387, sorted
1,0.8,2384.853459399027, unsorted
1,0.8,2384.8534593990294, sorted
2,0.8,2384.853459399026, unsorted
2,0.8,2384.853459399027, sorted
3,0.8,2384.8534593990275, unsorted
3,0.8,2384.853459399028, sorted
5,0.8,2384.8534593990275, unsorted
5,0.8,2384.8534593990275, sorted
10,0.8,2384.8534593990275, unsorted
10,0.8,2384.853459399027, sorted
1,0.9,2334.8534593990266, unsorted
1,0.9,2334.853459399029, sorted
2,0.9,2334.853459399026, unsorted
2,0.9,2334.853459399027, sorted
3,0.9,2334.8534593990275, unsorted
3,0.9,2334.853459399028, sorted
5,0.9,2334.8534593990275, unsorted
5,0.9,2334.8534593990275, sorted
10,0.9,2334.853459399027, unsorted
10,0.9,2334.853459399027, sorted
1,0.5,2318.3749258503317, unsorted
1,0.5,2318.3749258503317, sorted
2,0.5,2318.3749258503303, unsorted
2,0.5,2385.6106453692737, sorted
3,0.5,2318.37492585033, unsorted
3,0.5,2393.309611493093, sorted
5,0.5,2320.521961521405, unsorted
5,0.5,2396.1381253893824, sorted
10,0.5,2324.6039855992385, unsorted
10,0.5,2396.6722509598803, sorted
1,0.6,2358.557075872332, unsorted
1,0.6,2358.5570758723347, sorted
2,0.6,2358.5570758723325, unsorted
2,0.6,2383.1703637633645, sorted
3,0.6,2358.557075872333, unsorted
3,0.6,2393.1908928985804, sorted
5,0.6,2358.5570758723334, unsorted
5,0.6,2394.789863563104, sorted
10,0.6,2359.081084991913, unsorted
10,0.6,2396.0706070788956, sorted
1,0.7,2391.890409205666, unsorted
1,0.7,2391.8904092056637, sorted
2,0.7,2391.8904092056664, unsorted
2,0.7,2391.8904092056664, sorted
3,0.7,2391.890409205666, unsorted
3,0.7,2397.6891583642905, sorted
5,0.7,2391.8904092056664, unsorted
5,0.7,2399.1175226302985, sorted
10,0.7,2391.890409205666, unsorted
10,0.7,2399.7335317470834, sorted
1,0.8,2399.0332663485224, unsorted
1,0.8,2399.033266348524, sorted
2,0.8,2399.033266348522, unsorted
2,0.8,2399.033266348523, sorted
3,0.8,2399.033266348523, unsorted
3,0.8,2399.033266348524, sorted
5,0.8,2399.0332663485237, unsorted
5,0.8,2399.0332663485233, sorted
10,0.8,2399.033266348523, unsorted
10,0.8,2399.033266348523, sorted
1,0.9,2349.0332663485224, unsorted
1,0.9,2349.0332663485237, sorted
2,0.9,2349.0332663485224, unsorted
2,0.9,2349.0332663485224, sorted
3,0.9,2349.033266348523, unsorted
3,0.9,2349.033266348524, sorted
5,0.9,2349.0332663485237, unsorted
5,0.9,2349.0332663485233, sorted
10,0.9,2349.033266348523, unsorted
10,0.9,2349.033266348523, sorted
1,0.5,2304.1231308255456, unsorted
1,0.5,2304.123130825544, sorted
2,0.5,2304.123130825543, unsorted
2,0.5,2362.0740761868465, sorted
3,0.5,2305.792668997656, unsorted
3,0.5,2368.1609237387024, sorted
5,0.5,2304.2004224998454, unsorted
5,0.5,2370.702891128804, sorted
10,0.5,2308.7501800583905, unsorted
10,0.5,2371.7711422698003, sorted
1,0.6,2342.4005871151144, unsorted
1,0.6,2342.4005871151176, sorted
2,0.6,2342.400587115115, unsorted
2,0.6,2361.8418965850074, sorted
3,0.6,2342.4005871151153, unsorted
3,0.6,2370.1349420754837, sorted
5,0.6,2342.4005871151153, unsorted
5,0.6,2373.2355721739023, sorted
10,0.6,2343.0553227531855, unsorted
10,0.6,2373.2355721739023, sorted
1,0.7,2375.733920448449, unsorted
1,0.7,2375.7339204484465, sorted
2,0.7,2375.7339204484488, unsorted
2,0.7,2375.7339204484483, sorted
3,0.7,2375.7339204484483, unsorted
3,0.7,2378.528638530704, sorted
5,0.7,2375.7339204484488, unsorted
5,0.7,2381.8369535247566, sorted
10,0.7,2375.7339204484488, unsorted
10,0.7,2382.452962641541, sorted
1,0.8,2382.876777591305, unsorted
1,0.8,2382.8767775913066, sorted
2,0.8,2382.8767775913043, unsorted
2,0.8,2382.8767775913047, sorted
3,0.8,2382.8767775913047, unsorted
3,0.8,2382.876777591306, sorted
5,0.8,2382.8767775913057, unsorted
5,0.8,2382.876777591305, sorted
10,0.8,2382.8767775913047, unsorted
10,0.8,2382.876777591305, sorted
1,0.9,2332.8767775913047, unsorted
1,0.9,2332.876777591306, sorted
2,0.9,2332.8767775913043, unsorted
2,0.9,2332.8767775913047, sorted
3,0.9,2332.8767775913047, unsorted
3,0.9,2332.876777591306, sorted
5,0.9,2332.8767775913057, unsorted
5,0.9,2332.876777591305, sorted
10,0.9,2332.8767775913047, unsorted
10,0.9,2332.876777591305, sorted
1,0.5,2301.5129402175003, unsorted
1,0.5,2301.5129402175003, sorted
2,0.5,2301.7853066017583, unsorted
2,0.5,2368.653810734795, sorted
3,0.5,2307.1358420050556, unsorted
3,0.5,2371.8877897391912, sorted
5,0.5,2306.247327728044, unsorted
5,0.5,2376.1900198845847, sorted
10,0.5,2312.0287962991065, unsorted
10,0.5,2376.9912082403316, sorted
1,0.6,2330.045822460096, unsorted
1,0.6,2330.045822460097, sorted
2,0.6,2330.045822460095, unsorted
2,0.6,2361.0966334033083, sorted
3,0.6,2331.119595607295, unsorted
3,0.6,2363.698810233331, sorted
5,0.6,2330.045822460095, unsorted
5,0.6,2367.571585856987, sorted
10,0.6,2333.876568030194, unsorted
10,0.6,2368.0169347759047, sorted
1,0.7,2363.3791557934296, unsorted
1,0.7,2363.3791557934273, sorted
2,0.7,2363.3791557934287, unsorted
2,0.7,2363.379155793429, sorted
3,0.7,2363.3791557934283, unsorted
3,0.7,2368.803211502611, sorted
5,0.7,2363.3791557934287, unsorted
5,0.7,2370.231575768619, sorted
10,0.7,2363.3791557934283, unsorted
10,0.7,2370.847584885404, sorted
1,0.8,2370.522012936284, unsorted
1,0.8,2370.522012936286, sorted
2,0.8,2370.522012936284, unsorted
2,0.8,2370.5220129362847, sorted
3,0.8,2370.522012936285, unsorted
3,0.8,2370.522012936286, sorted
5,0.8,2370.5220129362856, unsorted
5,0.8,2370.522012936285, sorted
10,0.8,2370.522012936285, unsorted
10,0.8,2370.522012936285, sorted
1,0.9,2320.522012936284, unsorted
1,0.9,2320.5220129362856, sorted
2,0.9,2320.522012936284, unsorted
2,0.9,2320.522012936285, sorted
3,0.9,2320.522012936285, unsorted
3,0.9,2320.522012936286, sorted
5,0.9,2320.5220129362856, unsorted
5,0.9,2320.522012936285, sorted
10,0.9,2320.522012936285, unsorted
10,0.9,2320.522012936285, sorted
1,0.5,2310.9177899998226, unsorted
1,0.5,2310.9177899998235, sorted
2,0.5,2312.7778686537135, unsorted
2,0.5,2359.480066604545, sorted
3,0.5,2315.5347090189853, unsorted
3,0.5,2365.814493220712, sorted
5,0.5,2312.9320193335416, unsorted
5,0.5,2371.5953105454446, sorted
10,0.5,2319.0008775905612, unsorted
10,0.5,2371.5953105454446, sorted
1,0.6,2356.949295108775, unsorted
1,0.6,2356.949295108778, sorted
2,0.6,2356.949295108775, unsorted
2,0.6,2368.3461933913804, sorted
3,0.6,2356.949295108775, unsorted
3,0.6,2376.781479224215, sorted
5,0.6,2356.949295108775, unsorted
5,0.6,2380.378731682697, sorted
10,0.6,2357.7375621394694, unsorted
10,0.6,2381.8132969515004, sorted
1,0.7,2390.2826284421085, unsorted
1,0.7,2390.282628442106, sorted
2,0.7,2390.2826284421085, unsorted
2,0.7,2390.282628442108, sorted
3,0.7,2390.282628442108, unsorted
3,0.7,2390.282628442109, sorted
5,0.7,2390.282628442108, unsorted
5,0.7,2394.5684339895324, sorted
10,0.7,2390.282628442108, unsorted
10,0.7,2394.8659893751983, sorted
1,0.8,2397.4254855849645, unsorted
1,0.8,2397.4254855849654, sorted
2,0.8,2397.425485584964, unsorted
2,0.8,2397.425485584964, sorted
3,0.8,2397.425485584965, unsorted
3,0.8,2397.425485584966, sorted
5,0.8,2397.4254855849654, unsorted
5,0.8,2397.425485584965, sorted
10,0.8,2397.4254855849654, unsorted
10,0.8,2397.4254855849645, sorted
1,0.9,2347.425485584964, unsorted
1,0.9,2347.425485584965, sorted
2,0.9,2347.4254855849645, unsorted
2,0.9,2347.4254855849645, sorted
3,0.9,2347.425485584965, unsorted
3,0.9,2347.425485584966, sorted
5,0.9,2347.4254855849654, unsorted
5,0.9,2347.425485584965, sorted
10,0.9,2347.4254855849654, unsorted
10,0.9,2347.4254855849645, sorted
1,0.5,2308.6942320252792, unsorted
1,0.5,2308.694232025279, sorted
2,0.5,2308.6942320252774, unsorted
2,0.5,2371.122969027616, sorted
3,0.5,2310.353639983707, unsorted
3,0.5,2377.1903328585336, sorted
5,0.5,2311.728309705043, unsorted
5,0.5,2380.281038609837, sorted
10,0.5,2317.7169324524048, unsorted
10,0.5,2380.815164180335, sorted
1,0.6,2342.9928787975296, unsorted
1,0.6,2342.9928787975323, sorted
2,0.6,2342.9928787975305, unsorted
2,0.6,2368.1958069221137, sorted
3,0.6,2342.9928787975305, unsorted
3,0.6,2373.8061385456886, sorted
5,0.6,2343.1680951961007, unsorted
5,0.6,2376.540089143051, sorted
10,0.6,2343.774230999671, unsorted
10,0.6,2377.533150586391, sorted
1,0.7,2376.326212130864, unsorted
1,0.7,2376.326212130862, sorted
2,0.7,2376.326212130864, unsorted
2,0.7,2376.326212130864, sorted
3,0.7,2376.3262121308635, unsorted
3,0.7,2380.682427210045, sorted
5,0.7,2376.3262121308635, unsorted
5,0.7,2382.4292452071713, sorted
10,0.7,2376.326212130863, unsorted
10,0.7,2383.0452543239558, sorted
1,0.8,2383.46906927372, unsorted
1,0.8,2383.4690692737217, sorted
2,0.8,2383.46906927372, unsorted
2,0.8,2383.4690692737204, sorted
3,0.8,2383.4690692737204, unsorted
3,0.8,2383.4690692737213, sorted
5,0.8,2383.469069273721, unsorted
5,0.8,2383.4690692737204, sorted
10,0.8,2383.4690692737204, unsorted
10,0.8,2383.46906927372, sorted
1,0.9,2333.4690692737195, unsorted
1,0.9,2333.4690692737213, sorted
2,0.9,2333.46906927372, unsorted
2,0.9,2333.4690692737204, sorted
3,0.9,2333.4690692737204, unsorted
3,0.9,2333.4690692737213, sorted
5,0.9,2333.469069273721, unsorted
5,0.9,2333.4690692737204, sorted
10,0.9,2333.4690692737204, unsorted
10,0.9,2333.46906927372, sorted
1,0.5,2310.90913205446, unsorted
1,0.5,2310.9091320544603, sorted
2,0.5,2312.2343379248023, unsorted
2,0.5,2363.3463966852187, sorted
3,0.5,2310.9091320544585, unsorted
3,0.5,2369.7051779525586, sorted
5,0.5,2313.461178007085, unsorted
5,0.5,2372.5288209186133, sorted
10,0.5,2325.2448203588865, unsorted
10,0.5,2374.9323859858546, sorted
1,0.6,2357.5445534856112, unsorted
1,0.6,2357.544553485614, sorted
2,0.6,2357.5445534856117, unsorted
2,0.6,2370.077156756326, sorted
3,0.6,2357.5445534856117, unsorted
3,0.6,2380.128296525094, sorted
5,0.6,2357.5445534856117, unsorted
5,0.6,2381.5500792597068, sorted
10,0.6,2359.7230996333874, unsorted
10,0.6,2383.240829887026, sorted
1,0.7,2390.877886818945, unsorted
1,0.7,2390.8778868189434, sorted
2,0.7,2390.8778868189456, unsorted
2,0.7,2390.8778868189447, sorted
3,0.7,2390.8778868189447, unsorted
3,0.7,2390.9307878376276, sorted
5,0.7,2390.8778868189447, unsorted
5,0.7,2394.84523863525, sorted
10,0.7,2390.8778868189447, unsorted
10,0.7,2395.163692366368, sorted
1,0.8,2398.0207439618002, unsorted
1,0.8,2398.020743961802, sorted
2,0.8,2398.020743961801, unsorted
2,0.8,2398.0207439618007, sorted
3,0.8,2398.020743961801, unsorted
3,0.8,2398.0207439618025, sorted
5,0.8,2398.0207439618025, unsorted
5,0.8,2398.020743961802, sorted
10,0.8,2398.0207439618016, unsorted
10,0.8,2398.0207439618016, sorted
1,0.9,2348.0207439618002, unsorted
1,0.9,2348.0207439618016, sorted
2,0.9,2348.020743961801, unsorted
2,0.9,2348.0207439618007, sorted
3,0.9,2348.020743961801, unsorted
3,0.9,2348.0207439618025, sorted
5,0.9,2348.0207439618025, unsorted
5,0.9,2348.020743961802, sorted
10,0.9,2348.0207439618016, unsorted
10,0.9,2348.0207439618016, sorted
1,0.5,2312.802611658102, unsorted
1,0.5,2312.8026116581027, sorted
2,0.5,2317.3887590185977, unsorted
2,0.5,2360.7523871029175, sorted
3,0.5,2312.8026116581004, unsorted
3,0.5,2363.7241742522992, sorted
5,0.5,2314.774422535588, unsorted
5,0.5,2367.7495997519745, sorted
10,0.5,2321.3728721349275, unsorted
10,0.5,2368.2837253224725, sorted
1,0.6,2363.4457100294258, unsorted
1,0.6,2363.4457100294285, sorted
2,0.6,2363.4457100294267, unsorted
2,0.6,2372.752289343619, sorted
3,0.6,2363.445710029426, unsorted
3,0.6,2377.3410950121506, sorted
5,0.6,2363.4457100294267, unsorted
5,0.6,2379.511840371887, sorted
10,0.6,2363.705132930852, unsorted
10,0.6,2380.662568661694, sorted
1,0.7,2396.779043362759, unsorted
1,0.7,2396.779043362757, sorted
2,0.7,2396.7790433627597, unsorted
2,0.7,2396.7790433627597, sorted
3,0.7,2396.7790433627597, unsorted
3,0.7,2396.7790433627606, sorted
5,0.7,2396.7790433627597, unsorted
5,0.7,2397.599113007384, sorted
10,0.7,2396.7790433627597, unsorted
10,0.7,2398.89382627731, sorted
1,0.8,2403.921900505615, unsorted
