subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1614809317617,0,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_11_A,10603.93500002101,first half,2,second_deviant,4,6
SS1614809317617,1,simple_similar,1,background,background,simple,simple_07_A,7947.709999978542,first half,0,background,NA,NA
SS1614809317617,1,simple_similar,2,background,background,simple,simple_07_A,12491.884999908507,first half,0,background,NA,NA
SS1614809317617,1,simple_similar,3,background,background,simple,simple_07_A,5383.535000029951,first half,0,background,NA,NA
SS1614809317617,1,simple_similar,4,background,background,simple,simple_07_A,9682.004999835044,first half,0,background,NA,NA
SS1614809317617,1,simple_similar,5,background,background,simple,simple_07_A,10791.880000149831,first half,0,background,NA,NA
SS1614809317617,2,complex_dissimilar,1,background,background,complex,complex_15_A,5037.639999995008,first half,2,background,4,5
SS1614809317617,2,complex_dissimilar,2,background,background,complex,complex_15_A,14862.454999936745,first half,2,background,4,5
SS1614809317617,2,complex_dissimilar,3,background,background,complex,complex_15_A,7739.840000169352,first half,2,background,4,5
SS1614809317617,2,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_13_B,12521.814999869093,first half,2,first_deviant,4,5
SS1614809317617,2,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_13_B,6293.97500003688,first half,2,second_deviant,4,5
SS1614809317617,3,complex_similar,1,background,background,complex,complex_20_B,26478.180000092834,first half,0,background,NA,NA
SS1614809317617,3,complex_similar,2,background,background,complex,complex_20_B,7549.794999882579,first half,0,background,NA,NA
SS1614809317617,3,complex_similar,3,background,background,complex,complex_20_B,4433.019999880344,first half,0,background,NA,NA
SS1614809317617,3,complex_similar,4,background,background,complex,complex_20_B,12143.14500009641,first half,0,background,NA,NA
SS1614809317617,3,complex_similar,5,background,background,complex,complex_20_B,6716.474999906495,first half,0,background,NA,NA
SS1614809317617,3,complex_similar,6,background,background,complex,complex_20_B,1804.1899998206645,first half,0,background,NA,NA
SS1614809317617,4,complex_dissimilar,1,background,background,complex,complex_17_A,2017.8900000173599,first half,1,background,4,NA
SS1614809317617,4,complex_dissimilar,2,background,background,complex,complex_17_A,4706.190000055358,first half,1,background,4,NA
SS1614809317617,4,complex_dissimilar,3,background,background,complex,complex_17_A,2890.834999969229,first half,1,background,4,NA
SS1614809317617,4,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_01_B,3439.7399998269975,first half,1,first_deviant,4,NA
SS1614809317617,4,complex_dissimilar,5,background,background,complex,complex_17_A,3346.5150000993162,first half,1,background,4,NA
SS1614809317617,5,complex_similar,1,background,background,complex,complex_02_A,13763.324999948964,first half,0,background,NA,NA
SS1614809317617,5,complex_similar,2,background,background,complex,complex_02_A,15162.840000120923,first half,0,background,NA,NA
SS1614809317617,5,complex_similar,3,background,background,complex,complex_02_A,8755.359999835491,first half,0,background,NA,NA
SS1614809317617,5,complex_similar,4,background,background,complex,complex_02_A,5640.254999976605,first half,0,background,NA,NA
SS1614809317617,6,simple_similar,1,background,background,simple,simple_06_A,12207.600000081584,second half,1,background,5,NA
SS1614809317617,6,simple_similar,2,background,background,simple,simple_06_A,500.67500001750886,second half,1,background,5,NA
SS1614809317617,6,simple_similar,3,background,background,simple,simple_06_A,545.6499999854714,second half,1,background,5,NA
SS1614809317617,6,simple_similar,4,background,background,simple,simple_06_A,196.47000008262694,second half,1,background,5,NA
SS1614809317617,6,simple_similar,5,similar deviant,deviant,simple,simple_06_B,396.7699999921024,second half,1,first_deviant,5,NA
SS1614809317617,6,simple_similar,6,background,background,simple,simple_06_A,15807.795000029728,second half,1,background,5,NA
SS1614809317617,7,simple_dissimilar,1,background,background,simple,simple_10_A,1250.935000134632,second half,0,background,NA,NA
SS1614809317617,7,simple_dissimilar,2,background,background,simple,simple_10_A,13384.979999857023,second half,0,background,NA,NA
SS1614809317617,7,simple_dissimilar,3,background,background,simple,simple_10_A,399.13999987766147,second half,0,background,NA,NA
SS1614809317617,7,simple_dissimilar,4,background,background,simple,simple_10_A,445.3300000168383,second half,0,background,NA,NA
SS1614809317617,7,simple_dissimilar,5,background,background,simple,simple_10_A,959.5049999188632,second half,0,background,NA,NA
SS1614809317617,8,simple_similar,1,background,background,simple,simple_19_B,1596.214999910444,second half,1,background,3,NA
SS1614809317617,8,simple_similar,2,background,background,simple,simple_19_B,2947.230000048876,second half,1,background,3,NA
SS1614809317617,8,simple_similar,3,similar deviant,deviant,simple,simple_19_A,255.15000009909272,second half,1,first_deviant,3,NA
SS1614809317617,8,simple_similar,4,background,background,simple,simple_19_B,2050.7100000977516,second half,1,background,3,NA
SS1614809317617,8,simple_similar,5,background,background,simple,simple_19_B,0.9399999398738146,second half,1,background,3,NA
SS1614809317617,8,simple_similar,6,background,background,simple,simple_19_B,296.8250000849366,second half,1,background,3,NA
SS1614809317617,9,simple_dissimilar,1,background,background,simple,simple_08_A,4712.690000189468,second half,2,background,2,3
SS1614809317617,9,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_09_B,5649.869999848306,second half,2,first_deviant,2,3
SS1614809317617,9,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_09_B,3372.7999997790903,second half,2,second_deviant,2,3
SS1614809317617,9,simple_dissimilar,4,background,background,simple,simple_08_A,1491.7200000490993,second half,2,background,2,3
SS1614809317617,9,simple_dissimilar,5,background,background,simple,simple_08_A,445.5150000285357,second half,2,background,2,3
SS1614809317617,10,complex_dissimilar,1,background,background,complex,complex_04_B,3747.3500000778586,second half,1,background,4,NA
SS1614809317617,10,complex_dissimilar,2,background,background,complex,complex_04_B,1770.4349998384714,second half,1,background,4,NA
SS1614809317617,10,complex_dissimilar,3,background,background,complex,complex_04_B,1727.0449998322874,second half,1,background,4,NA
SS1614809317617,10,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_11_B,3075.060000177473,second half,1,first_deviant,4,NA
SS1614809317617,10,complex_dissimilar,5,background,background,complex,complex_04_B,183.8400000706315,second half,1,background,4,NA
SS1614809317617,11,complex_similar,1,background,background,complex,complex_06_A,2130.0849998369813,second half,1,background,5,NA
SS1614809317617,11,complex_similar,2,background,background,complex,complex_06_A,1893.5249999631196,second half,1,background,5,NA
SS1614809317617,11,complex_similar,3,background,background,complex,complex_06_A,2355.835000053048,second half,1,background,5,NA
SS1614809317617,11,complex_similar,4,background,background,complex,complex_06_A,727.4700000416487,second half,1,background,5,NA
SS1614809317617,11,complex_similar,5,similar deviant,deviant,complex,complex_06_B,1089.464999968186,second half,1,first_deviant,5,NA
SS1614809387863,0,simple_similar,1,background,background,simple,simple_14_B,1137,first half,1,background,2,NA
SS1614809387863,0,simple_similar,2,similar deviant,deviant,simple,simple_14_A,1698,first half,1,first_deviant,2,NA
SS1614809387863,0,simple_similar,3,background,background,simple,simple_14_B,1351,first half,1,background,2,NA
SS1614809387863,0,simple_similar,4,background,background,simple,simple_14_B,945,first half,1,background,2,NA
SS1614809387863,1,simple_similar,1,background,background,simple,simple_19_A,1047,first half,2,background,3,7
SS1614809387863,1,simple_similar,2,background,background,simple,simple_19_A,1726,first half,2,background,3,7
SS1614809387863,1,simple_similar,3,similar deviant,deviant,simple,simple_19_B,1496,first half,2,first_deviant,3,7
SS1614809387863,1,simple_similar,4,background,background,simple,simple_19_A,1311,first half,2,background,3,7
SS1614809387863,1,simple_similar,5,background,background,simple,simple_19_A,1265,first half,2,background,3,7
SS1614809387863,1,simple_similar,6,background,background,simple,simple_19_A,1716,first half,2,background,3,7
SS1614809387863,1,simple_similar,7,similar deviant,deviant,simple,simple_19_B,2540,first half,2,second_deviant,3,7
SS1614809387863,2,complex_similar,1,background,background,complex,complex_12_A,2203,first half,2,background,4,5
SS1614809387863,2,complex_similar,2,background,background,complex,complex_12_A,1312,first half,2,background,4,5
SS1614809387863,2,complex_similar,3,background,background,complex,complex_12_A,696,first half,2,background,4,5
SS1614809387863,2,complex_similar,4,similar deviant,deviant,complex,complex_12_B,905,first half,2,first_deviant,4,5
SS1614809387863,2,complex_similar,5,similar deviant,deviant,complex,complex_12_B,372,first half,2,second_deviant,4,5
SS1614809387863,3,complex_dissimilar,1,background,background,complex,complex_19_A,292,first half,2,background,3,7
SS1614809387863,3,complex_dissimilar,2,background,background,complex,complex_19_A,848,first half,2,background,3,7
SS1614809387863,3,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_05_A,419,first half,2,first_deviant,3,7
SS1614809387863,3,complex_dissimilar,4,background,background,complex,complex_19_A,431,first half,2,background,3,7
SS1614809387863,3,complex_dissimilar,5,background,background,complex,complex_19_A,635,first half,2,background,3,7
SS1614809387863,3,complex_dissimilar,6,background,background,complex,complex_19_A,523,first half,2,background,3,7
SS1614809387863,3,complex_dissimilar,7,dissimilar deviant,deviant,complex,complex_05_A,642,first half,2,second_deviant,3,7
SS1614809387863,4,complex_similar,1,background,background,complex,complex_11_A,1073,first half,0,background,NA,NA
SS1614809387863,4,complex_similar,2,background,background,complex,complex_11_A,854,first half,0,background,NA,NA
SS1614809387863,4,complex_similar,3,background,background,complex,complex_11_A,755,first half,0,background,NA,NA
SS1614809387863,4,complex_similar,4,background,background,complex,complex_11_A,763,first half,0,background,NA,NA
SS1614809387863,4,complex_similar,5,background,background,complex,complex_11_A,895,first half,0,background,NA,NA
SS1614809387863,4,complex_similar,6,background,background,complex,complex_11_A,801,first half,0,background,NA,NA
SS1614809387863,5,simple_dissimilar,1,background,background,simple,simple_08_A,1114,first half,2,background,6,7
SS1614809387863,5,simple_dissimilar,2,background,background,simple,simple_08_A,987,first half,2,background,6,7
SS1614809387863,5,simple_dissimilar,3,background,background,simple,simple_08_A,557,first half,2,background,6,7
SS1614809387863,5,simple_dissimilar,4,background,background,simple,simple_08_A,843,first half,2,background,6,7
SS1614809387863,5,simple_dissimilar,5,background,background,simple,simple_08_A,1034,first half,2,background,6,7
SS1614809387863,5,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_17_A,943,first half,2,first_deviant,6,7
SS1614809387863,5,simple_dissimilar,7,dissimilar deviant,deviant,simple,simple_17_A,1143,first half,2,second_deviant,6,7
SS1614809387863,6,complex_similar,1,background,background,complex,complex_10_A,1398,second half,0,background,NA,NA
SS1614809387863,6,complex_similar,2,background,background,complex,complex_10_A,1126,second half,0,background,NA,NA
SS1614809387863,6,complex_similar,3,background,background,complex,complex_10_A,722,second half,0,background,NA,NA
SS1614809387863,6,complex_similar,4,background,background,complex,complex_10_A,828,second half,0,background,NA,NA
SS1614809387863,6,complex_similar,5,background,background,complex,complex_10_A,844,second half,0,background,NA,NA
SS1614809387863,7,simple_dissimilar,1,background,background,simple,simple_09_A,1330,second half,1,background,2,NA
SS1614809387863,7,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_02_B,1506,second half,1,first_deviant,2,NA
SS1614809387863,7,simple_dissimilar,3,background,background,simple,simple_09_A,267,second half,1,background,2,NA
SS1614809387863,7,simple_dissimilar,4,background,background,simple,simple_09_A,1114,second half,1,background,2,NA
SS1614809387863,8,simple_similar,1,background,background,simple,simple_13_A,1387,second half,0,background,NA,NA
SS1614809387863,8,simple_similar,2,background,background,simple,simple_13_A,763,second half,0,background,NA,NA
SS1614809387863,8,simple_similar,3,background,background,simple,simple_13_A,648,second half,0,background,NA,NA
SS1614809387863,8,simple_similar,4,background,background,simple,simple_13_A,1390,second half,0,background,NA,NA
