,stim_squence,violation_type,stimulus_id,b_val,d_val,batch_id,j_i,EIG,Look_away,mu_prior,v_prior,alpha_prior,beta_prior,epsilon,weig,n_sample
412,BBBD,identity,1,-0.984,-1.68,1116.516129032258,9.473118279569892,8.469534050179211,8.469534050179211,8.469534050179211,8.469534050179211,8.469534050179211,8.469534050179211,8.469534050179211,8.469534050179211,8.469534050179211
413,BBBD,identity,1,-0.742,-0.682,1712.7566765578636,9.480712166172108,8.649851632047477,8.649851632047477,8.649851632047477,8.649851632047477,8.649851632047477,8.649851632047477,8.649851632047477,8.649851632047477,8.649851632047477
414,BBBD,identity,1,-0.608,-0.907,998.8333333333334,9.5,9.775,9.775,9.775,9.775,9.775,9.775,9.775,9.775,9.775
415,BBBD,identity,1,-0.593,-1.55,1054.844611528822,9.49874686716792,8.486215538847118,8.486215538847118,8.486215538847118,8.486215538847118,8.486215538847118,8.486215538847118,8.486215538847118,8.486215538847118,8.486215538847118
416,BBBD,identity,1,-0.546,-1.39,1366.1703470031546,9.511041009463723,8.309148264984227,8.309148264984227,8.309148264984227,8.309148264984227,8.309148264984227,8.309148264984227,8.309148264984227,8.309148264984227,8.309148264984227
417,BBBD,identity,1,-0.355,-0.975,1299.5294117647059,9.5,8.66470588235294,8.66470588235294,8.66470588235294,8.66470588235294,8.66470588235294,8.66470588235294,8.66470588235294,8.66470588235294,8.66470588235294
418,BBBD,identity,1,0.416,1.78,1177.1029023746703,9.509234828496043,9.229551451187335,9.229551451187335,9.229551451187335,9.229551451187335,9.229551451187335,9.229551451187335,9.229551451187335,9.229551451187335,9.229551451187335
419,BBBD,identity,1,0.625,1.0,1294.5080213903743,9.540106951871659,8.903743315508022,8.903743315508022,8.903743315508022,8.903743315508022,8.903743315508022,8.903743315508022,8.903743315508022,8.903743315508022,8.903743315508022
420,BBBD,identity,2,-1.21,-0.83,1161.6267409470752,9.518105849582172,6.392757660167131,6.392757660167131,6.392757660167131,6.392757660167131,6.392757660167131,6.392757660167131,6.392757660167131,6.392757660167131,6.392757660167131
421,BBBD,identity,2,-1.09,-1.55,1616.9267515923566,9.490445859872612,6.662420382165605,6.662420382165605,6.662420382165605,6.662420382165605,6.662420382165605,6.662420382165605,6.662420382165605,6.662420382165605,6.662420382165605
422,BBBD,identity,2,-0.984,-1.68,1116.516129032258,9.473118279569892,6.587813620071684,6.587813620071684,6.587813620071684,6.587813620071684,6.587813620071684,6.587813620071684,6.587813620071684,6.587813620071684,6.587813620071684
423,BBBD,identity,2,-0.742,-0.682,1712.7566765578636,9.480712166172108,6.6943620178041545,6.6943620178041545,6.6943620178041545,6.6943620178041545,6.6943620178041545,6.6943620178041545,6.6943620178041545,6.6943620178041545,6.6943620178041545
424,BBBD,identity,2,-0.608,-0.907,998.8333333333334,9.5,7.075,7.075,7.075,7.075,7.075,7.075,7.075,7.075,7.075
425,BBBD,identity,2,-0.593,-1.55,1054.844611528822,9.49874686716792,6.842105263157895,6.842105263157895,6.842105263157895,6.842105263157895,6.842105263157895,6.842105263157895,6.842105263157895,6.842105263157895,6.842105263157895
426,BBBD,identity,2,-0.546,-1.39,1365.057142857143,9.482539682539683,6.720634920634921,6.720634920634921,6.720634920634921,6.720634920634921,6.720634920634921,6.720634920634921,6.720634920634921,6.720634920634921,6.720634920634921
427,BBBD,identity,2,-0.355,-0.975,1302.1474926253688,9.489675516224189,7.002949852507375,7.002949852507375,7.002949852507375,7.002949852507375,7.002949852507375,7.002949852507375,7.002949852507375,7.002949852507375,7.002949852507375
428,BBBD,identity,2,0.416,1.78,1177.1029023746703,9.509234828496043,7.401055408970977,7.401055408970977,7.401055408970977,7.401055408970977,7.401055408970977,7.401055408970977,7.401055408970977,7.401055408970977,7.401055408970977
429,BBBD,identity,2,0.625,1.0,1293.1045576407507,9.52278820375335,6.774798927613941,6.774798927613941,6.774798927613941,6.774798927613941,6.774798927613941,6.774798927613941,6.774798927613941,6.774798927613941,6.774798927613941
430,BBBD,identity,3,-1.21,-0.83,1161.6267409470752,9.518105849582172,68.28969359331477,68.28969359331477,68.28969359331477,68.28969359331477,68.28969359331477,68.28969359331477,68.28969359331477,68.28969359331477,68.28969359331477
431,BBBD,identity,3,-1.09,-1.55,1616.9267515923566,9.490445859872612,47.22929936305732,47.22929936305732,47.22929936305732,47.22929936305732,47.22929936305732,47.22929936305732,47.22929936305732,47.22929936305732,47.22929936305732
432,BBBD,identity,3,-0.984,-1.68,1116.516129032258,9.473118279569892,42.82795698924731,42.82795698924731,42.82795698924731,42.82795698924731,42.82795698924731,42.82795698924731,42.82795698924731,42.82795698924731,42.82795698924731
433,BBBD,identity,3,-0.742,-0.682,1715.7223880597014,9.453731343283582,40.05074626865672,40.05074626865672,40.05074626865672,40.05074626865672,40.05074626865672,40.05074626865672,40.05074626865672,40.05074626865672,40.05074626865672
434,BBBD,identity,3,-0.608,-0.907,1001.0863509749304,9.498607242339833,52.8857938718663,52.8857938718663,52.8857938718663,52.8857938718663,52.8857938718663,52.8857938718663,52.8857938718663,52.8857938718663,52.8857938718663
435,BBBD,identity,3,-0.593,-1.55,1054.844611528822,9.49874686716792,59.3984962406015,59.3984962406015,59.3984962406015,59.3984962406015,59.3984962406015,59.3984962406015,59.3984962406015,59.3984962406015,59.3984962406015
436,BBBD,identity,3,-0.546,-1.39,1365.057142857143,9.482539682539683,52.7968253968254,52.7968253968254,52.7968253968254,52.7968253968254,52.7968253968254,52.7968253968254,52.7968253968254,52.7968253968254,52.7968253968254
437,BBBD,identity,3,-0.355,-0.975,1302.1474926253688,9.489675516224189,59.365781710914455,59.365781710914455,59.365781710914455,59.365781710914455,59.365781710914455,59.365781710914455,59.365781710914455,59.365781710914455,59.365781710914455
438,BBBD,identity,3,0.416,1.78,1179.2936507936508,9.531746031746032,53.092592592592595,53.092592592592595,53.092592592592595,53.092592592592595,53.092592592592595,53.092592592592595,53.092592592592595,53.092592592592595,53.092592592592595
439,BBBD,identity,3,0.625,1.0,1294.8059299191375,9.501347708894878,57.296495956873315,57.296495956873315,57.296495956873315,57.296495956873315,57.296495956873315,57.296495956873315,57.296495956873315,57.296495956873315,57.296495956873315
440,BBBD,number,0,-1.33,-1.08,1207.0,9.5,118.09117647058824,118.09117647058824,118.09117647058824,118.09117647058824,118.09117647058824,118.09117647058824,118.09117647058824,118.09117647058824,118.09117647058824
441,BBBD,number,0,-1.08,-1.33,1107.4444444444443,9.5,117.7611111111111,117.7611111111111,117.7611111111111,117.7611111111111,117.7611111111111,117.7611111111111,117.7611111111111,117.7611111111111,117.7611111111111
442,BBBD,number,0,-0.891,-0.984,1346.6666666666667,9.5,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39
443,BBBD,number,0,-0.83,-1.3,1244.1,9.5,107.8275,107.8275,107.8275,107.8275,107.8275,107.8275,107.8275,107.8275,107.8275
444,BBBD,number,0,-0.259,-0.742,1529.3157894736842,9.5,108.27631578947368,108.27631578947368,108.27631578947368,108.27631578947368,108.27631578947368,108.27631578947368,108.27631578947368,108.27631578947368,108.27631578947368
445,BBBD,number,0,0.53,0.256,1122.9411764705883,9.5,107.81764705882352,107.81764705882352,107.81764705882352,107.81764705882352,107.81764705882352,107.81764705882352,107.81764705882352,107.81764705882352,107.81764705882352
446,BBBD,number,0,0.753,0.332,1215.0588235294117,9.5,110.24117647058823,110.24117647058823,110.24117647058823,110.24117647058823,110.24117647058823,110.24117647058823,110.24117647058823,110.24117647058823,110.24117647058823
447,BBBD,number,0,0.901,0.631,1380.9473684210527,9.5,103.56842105263158,103.56842105263158,103.56842105263158,103.56842105263158,103.56842105263158,103.56842105263158,103.56842105263158,103.56842105263158,103.56842105263158
448,BBBD,number,0,0.938,0.996,1209.6,9.5,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39
449,BBBD,number,0,1.68,1.64,1599.375,9.5,106.8625,106.8625,106.8625,106.8625,106.8625,106.8625,106.8625,106.8625,106.8625
450,BBBD,number,1,-1.33,-1.08,1201.246290801187,9.52818991097923,8.068249258160238,8.068249258160238,8.068249258160238,8.068249258160238,8.068249258160238,8.068249258160238,8.068249258160238,8.068249258160238,8.068249258160238
451,BBBD,number,1,-1.08,-1.33,1101.3333333333333,9.483050847457626,8.918079096045197,8.918079096045197,8.918079096045197,8.918079096045197,8.918079096045197,8.918079096045197,8.918079096045197,8.918079096045197,8.918079096045197
452,BBBD,number,1,-0.891,-0.984,1350.9026845637584,9.520134228187919,9.241610738255034,9.241610738255034,9.241610738255034,9.241610738255034,9.241610738255034,9.241610738255034,9.241610738255034,9.241610738255034,9.241610738255034
453,BBBD,number,1,-0.83,-1.3,1245.7568922305763,9.491228070175438,8.107769423558898,8.107769423558898,8.107769423558898,8.107769423558898,8.107769423558898,8.107769423558898,8.107769423558898,8.107769423558898,8.107769423558898
454,BBBD,number,1,-0.259,-0.742,1533.289124668435,9.496021220159152,7.93368700265252,7.93368700265252,7.93368700265252,7.93368700265252,7.93368700265252,7.93368700265252,7.93368700265252,7.93368700265252,7.93368700265252
455,BBBD,number,1,0.53,0.256,1121.5663716814158,9.519174041297935,8.858407079646017,8.858407079646017,8.858407079646017,8.858407079646017,8.858407079646017,8.858407079646017,8.858407079646017,8.858407079646017,8.858407079646017
456,BBBD,number,1,0.753,0.332,1215.0588235294117,9.5,9.305882352941177,9.305882352941177,9.305882352941177,9.305882352941177,9.305882352941177,9.305882352941177,9.305882352941177,9.305882352941177,9.305882352941177
457,BBBD,number,1,0.901,0.631,1379.2142857142858,9.529100529100528,10.296296296296296,10.296296296296296,10.296296296296296,10.296296296296296,10.296296296296296,10.296296296296296,10.296296296296296,10.296296296296296,10.296296296296296
458,BBBD,number,1,0.938,0.996,1210.2255639097743,9.4937343358396,10.085213032581454,10.085213032581454,10.085213032581454,10.085213032581454,10.085213032581454,10.085213032581454,10.085213032581454,10.085213032581454,10.085213032581454
459,BBBD,number,1,1.68,1.64,1602.909090909091,9.470219435736677,12.043887147335424,12.043887147335424,12.043887147335424,12.043887147335424,12.043887147335424,12.043887147335424,12.043887147335424,12.043887147335424,12.043887147335424
460,BBBD,number,2,-1.33,-1.08,1198.3511904761904,9.553571428571429,6.788690476190476,6.788690476190476,6.788690476190476,6.788690476190476,6.788690476190476,6.788690476190476,6.788690476190476,6.788690476190476,6.788690476190476
461,BBBD,number,2,-1.08,-1.33,1101.3333333333333,9.483050847457626,7.3474576271186445,7.3474576271186445,7.3474576271186445,7.3474576271186445,7.3474576271186445,7.3474576271186445,7.3474576271186445,7.3474576271186445,7.3474576271186445
462,BBBD,number,2,-0.891,-0.984,1350.9026845637584,9.520134228187919,7.684563758389261,7.684563758389261,7.684563758389261,7.684563758389261,7.684563758389261,7.684563758389261,7.684563758389261,7.684563758389261,7.684563758389261
463,BBBD,number,2,-0.83,-1.3,1245.7568922305763,9.491228070175438,6.724310776942356,6.724310776942356,6.724310776942356,6.724310776942356,6.724310776942356,6.724310776942356,6.724310776942356,6.724310776942356,6.724310776942356
464,BBBD,number,2,-0.259,-0.742,1533.289124668435,9.496021220159152,6.411140583554377,6.411140583554377,6.411140583554377,6.411140583554377,6.411140583554377,6.411140583554377,6.411140583554377,6.411140583554377,6.411140583554377
465,BBBD,number,2,0.53,0.256,1121.5663716814158,9.519174041297935,6.855457227138643,6.855457227138643,6.855457227138643,6.855457227138643,6.855457227138643,6.855457227138643,6.855457227138643,6.855457227138643,6.855457227138643
466,BBBD,number,2,0.753,0.332,1215.0588235294117,9.5,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645,7.0588235294117645
467,BBBD,number,2,0.901,0.631,1381.8567639257294,9.541114058355438,8.007957559681698,8.007957559681698,8.007957559681698,8.007957559681698,8.007957559681698,8.007957559681698,8.007957559681698,8.007957559681698,8.007957559681698
468,BBBD,number,2,0.938,0.996,1211.211055276382,9.49748743718593,7.585427135678392,7.585427135678392,7.585427135678392,7.585427135678392,7.585427135678392,7.585427135678392,7.585427135678392,7.585427135678392,7.585427135678392
469,BBBD,number,2,1.68,1.64,1603.8427672955975,9.474842767295597,8.226415094339623,8.226415094339623,8.226415094339623,8.226415094339623,8.226415094339623,8.226415094339623,8.226415094339623,8.226415094339623,8.226415094339623
470,BBBD,number,3,-1.33,-1.08,1198.3511904761904,9.553571428571429,52.083333333333336,52.083333333333336,52.083333333333336,52.083333333333336,52.083333333333336,52.083333333333336,52.083333333333336,52.083333333333336,52.083333333333336
471,BBBD,number,3,-1.08,-1.33,1101.3333333333333,9.483050847457626,52.66101694915254,52.66101694915254,52.66101694915254,52.66101694915254,52.66101694915254,52.66101694915254,52.66101694915254,52.66101694915254,52.66101694915254
472,BBBD,number,3,-0.891,-0.984,1350.9026845637584,9.520134228187919,40.66442953020134,40.66442953020134,40.66442953020134,40.66442953020134,40.66442953020134,40.66442953020134,40.66442953020134,40.66442953020134,40.66442953020134
473,BBBD,number,3,-0.83,-1.3,1245.7568922305763,9.491228070175438,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
474,BBBD,number,3,-0.259,-0.742,1530.7712765957447,9.47340425531915,58.5718085106383,58.5718085106383,58.5718085106383,58.5718085106383,58.5718085106383,58.5718085106383,58.5718085106383,58.5718085106383,58.5718085106383
475,BBBD,number,3,0.53,0.256,1121.2218934911243,9.532544378698224,58.928994082840234,58.928994082840234,58.928994082840234,58.928994082840234,58.928994082840234,58.928994082840234,58.928994082840234,58.928994082840234,58.928994082840234
476,BBBD,number,3,0.753,0.332,1215.0588235294117,9.5,59.48823529411764,59.48823529411764,59.48823529411764,59.48823529411764,59.48823529411764,59.48823529411764,59.48823529411764,59.48823529411764,59.48823529411764
477,BBBD,number,3,0.901,0.631,1381.8567639257294,9.541114058355438,59.55702917771883,59.55702917771883,59.55702917771883,59.55702917771883,59.55702917771883,59.55702917771883,59.55702917771883,59.55702917771883,59.55702917771883
478,BBBD,number,3,0.938,0.996,1205.5151515151515,9.51010101010101,43.234848484848484,43.234848484848484,43.234848484848484,43.234848484848484,43.234848484848484,43.234848484848484,43.234848484848484,43.234848484848484,43.234848484848484
479,BBBD,number,3,1.68,1.64,1604.4637223974764,9.473186119873818,29.744479495268138,29.744479495268138,29.744479495268138,29.744479495268138,29.744479495268138,29.744479495268138,29.744479495268138,29.744479495268138,29.744479495268138
480,BBBD,pose,0,-1.45,-1.34,1098.8823529411766,9.5,116.18529411764706,116.18529411764706,116.18529411764706,116.18529411764706,116.18529411764706,116.18529411764706,116.18529411764706,116.18529411764706,116.18529411764706
481,BBBD,pose,0,-0.682,-0.658,1509.875,9.5,115.6875,115.6875,115.6875,115.6875,115.6875,115.6875,115.6875,115.6875,115.6875
482,BBBD,pose,0,-0.546,-0.984,1462.45,9.5,108.72,108.72,108.72,108.72,108.72,108.72,108.72,108.72,108.72
483,BBBD,pose,0,0.212,-0.0734,1571.7894736842106,9.5,105.97631578947369,105.97631578947369,105.97631578947369,105.97631578947369,105.97631578947369,105.97631578947369,105.97631578947369,105.97631578947369,105.97631578947369
484,BBBD,pose,0,0.575,0.685,1146.4444444444443,9.5,114.12777777777778,114.12777777777778,114.12777777777778,114.12777777777778,114.12777777777778,114.12777777777778,114.12777777777778,114.12777777777778,114.12777777777778
485,BBBD,pose,0,0.677,0.75,1285.6315789473683,9.5,104.82631578947368,104.82631578947368,104.82631578947368,104.82631578947368,104.82631578947368,104.82631578947368,104.82631578947368,104.82631578947368,104.82631578947368
486,BBBD,pose,0,1.15,0.416,1076.0,9.5,102.07058823529412,102.07058823529412,102.07058823529412,102.07058823529412,102.07058823529412,102.07058823529412,102.07058823529412,102.07058823529412,102.07058823529412
487,BBBD,pose,0,1.38,1.55,1484.25,9.5,102.221875,102.221875,102.221875,102.221875,102.221875,102.221875,102.221875,102.221875,102.221875
488,BBBD,pose,0,1.5,1.32,1564.7222222222222,9.5,99.07222222222222,99.07222222222222,99.07222222222222,99.07222222222222,99.07222222222222,99.07222222222222,99.07222222222222,99.07222222222222,99.07222222222222
489,BBBD,pose,0,1.91,1.68,1048.235294117647,9.5,99.44705882352942,99.44705882352942,99.44705882352942,99.44705882352942,99.44705882352942,99.44705882352942,99.44705882352942,99.44705882352942,99.44705882352942
490,BBBD,pose,1,-1.45,-1.34,1102.668656716418,9.462686567164178,7.946268656716418,7.946268656716418,7.946268656716418,7.946268656716418,7.946268656716418,7.946268656716418,7.946268656716418,7.946268656716418,7.946268656716418
491,BBBD,pose,1,-0.682,-0.658,1510.622641509434,9.528301886792454,9.257861635220126,9.257861635220126,9.257861635220126,9.257861635220126,9.257861635220126,9.257861635220126,9.257861635220126,9.257861635220126,9.257861635220126
492,BBBD,pose,1,-0.546,-0.984,1464.2230576441102,9.483709273182958,8.696741854636592,8.696741854636592,8.696741854636592,8.696741854636592,8.696741854636592,8.696741854636592,8.696741854636592,8.696741854636592,8.696741854636592
493,BBBD,pose,1,0.212,-0.0734,1571.7894736842106,9.5,9.163157894736843,9.163157894736843,9.163157894736843,9.163157894736843,9.163157894736843,9.163157894736843,9.163157894736843,9.163157894736843,9.163157894736843
494,BBBD,pose,1,0.575,0.685,1144.9522471910113,9.480337078651685,9.042134831460674,9.042134831460674,9.042134831460674,9.042134831460674,9.042134831460674,9.042134831460674,9.042134831460674,9.042134831460674,9.042134831460674
495,BBBD,pose,1,0.677,0.75,1285.6315789473683,9.5,9.93421052631579,9.93421052631579,9.93421052631579,9.93421052631579,9.93421052631579,9.93421052631579,9.93421052631579,9.93421052631579,9.93421052631579
496,BBBD,pose,1,1.15,0.416,1072.0029585798816,9.502958579881657,10.13905325443787,10.13905325443787,10.13905325443787,10.13905325443787,10.13905325443787,10.13905325443787,10.13905325443787,10.13905325443787,10.13905325443787
497,BBBD,pose,1,1.38,1.55,1484.25,9.5,9.078125,9.078125,9.078125,9.078125,9.078125,9.078125,9.078125,9.078125,9.078125
498,BBBD,pose,1,1.5,1.32,1568.2290502793296,9.466480446927374,10.402234636871508,10.402234636871508,10.402234636871508,10.402234636871508,10.402234636871508,10.402234636871508,10.402234636871508,10.402234636871508,10.402234636871508
499,BBBD,pose,1,1.91,1.68,1048.235294117647,9.5,11.764705882352942,11.764705882352942,11.764705882352942,11.764705882352942,11.764705882352942,11.764705882352942,11.764705882352942,11.764705882352942,11.764705882352942
500,BBBD,pose,2,-1.45,-1.34,1102.668656716418,9.462686567164178,6.552238805970149,6.552238805970149,6.552238805970149,6.552238805970149,6.552238805970149,6.552238805970149,6.552238805970149,6.552238805970149,6.552238805970149
501,BBBD,pose,2,-0.682,-0.658,1510.622641509434,9.528301886792454,7.632075471698113,7.632075471698113,7.632075471698113,7.632075471698113,7.632075471698113,7.632075471698113,7.632075471698113,7.632075471698113,7.632075471698113
502,BBBD,pose,2,-0.546,-0.984,1462.356783919598,9.487437185929648,6.665829145728643,6.665829145728643,6.665829145728643,6.665829145728643,6.665829145728643,6.665829145728643,6.665829145728643,6.665829145728643,6.665829145728643
503,BBBD,pose,2,0.212,-0.0734,1571.7894736842106,9.5,7.1947368421052635,7.1947368421052635,7.1947368421052635,7.1947368421052635,7.1947368421052635,7.1947368421052635,7.1947368421052635,7.1947368421052635,7.1947368421052635
504,BBBD,pose,2,0.575,0.685,1147.2732394366196,9.476056338028169,7.045070422535211,7.045070422535211,7.045070422535211,7.045070422535211,7.045070422535211,7.045070422535211,7.045070422535211,7.045070422535211,7.045070422535211
505,BBBD,pose,2,0.677,0.75,1285.1662269129288,9.50131926121372,7.398416886543536,7.398416886543536,7.398416886543536,7.398416886543536,7.398416886543536,7.398416886543536,7.398416886543536,7.398416886543536,7.398416886543536
506,BBBD,pose,2,1.15,0.416,1072.0029585798816,9.502958579881657,7.64792899408284,7.64792899408284,7.64792899408284,7.64792899408284,7.64792899408284,7.64792899408284,7.64792899408284,7.64792899408284,7.64792899408284
507,BBBD,pose,2,1.38,1.55,1484.25,9.5,6.984375,6.984375,6.984375,6.984375,6.984375,6.984375,6.984375,6.984375,6.984375
508,BBBD,pose,2,1.5,1.32,1568.2290502793296,9.466480446927374,7.424581005586592,7.424581005586592,7.424581005586592,7.424581005586592,7.424581005586592,7.424581005586592,7.424581005586592,7.424581005586592,7.424581005586592
509,BBBD,pose,2,1.91,1.68,1050.9026548672566,9.507374631268437,7.702064896755163,7.702064896755163,7.702064896755163,7.702064896755163,7.702064896755163,7.702064896755163,7.702064896755163,7.702064896755163,7.702064896755163
510,BBBD,pose,3,-1.45,-1.34,1101.8053892215569,9.440119760479043,44.2814371257485,44.2814371257485,44.2814371257485,44.2814371257485,44.2814371257485,44.2814371257485,44.2814371257485,44.2814371257485,44.2814371257485
511,BBBD,pose,3,-0.682,-0.658,1511.602523659306,9.511041009463723,26.36277602523659,26.36277602523659,26.36277602523659,26.36277602523659,26.36277602523659,26.36277602523659,26.36277602523659,26.36277602523659,26.36277602523659
512,BBBD,pose,3,-0.546,-0.984,1462.356783919598,9.487437185929648,59.030150753768844,59.030150753768844,59.030150753768844,59.030150753768844,59.030150753768844,59.030150753768844,59.030150753768844,59.030150753768844,59.030150753768844
513,BBBD,pose,3,0.212,-0.0734,1570.0343007915567,9.525065963060687,54.28759894459103,54.28759894459103,54.28759894459103,54.28759894459103,54.28759894459103,54.28759894459103,54.28759894459103,54.28759894459103,54.28759894459103
514,BBBD,pose,3,0.575,0.685,1147.2732394366196,9.476056338028169,47.33521126760564,47.33521126760564,47.33521126760564,47.33521126760564,47.33521126760564,47.33521126760564,47.33521126760564,47.33521126760564,47.33521126760564
515,BBBD,pose,3,0.677,0.75,1285.1662269129288,9.50131926121372,43.60158311345646,43.60158311345646,43.60158311345646,43.60158311345646,43.60158311345646,43.60158311345646,43.60158311345646,43.60158311345646,43.60158311345646
516,BBBD,pose,3,1.15,0.416,1072.0029585798816,9.502958579881657,62.70414201183432,62.70414201183432,62.70414201183432,62.70414201183432,62.70414201183432,62.70414201183432,62.70414201183432,62.70414201183432,62.70414201183432
517,BBBD,pose,3,1.38,1.55,1484.25,9.5,58.659375,58.659375,58.659375,58.659375,58.659375,58.659375,58.659375,58.659375,58.659375
518,BBBD,pose,3,1.5,1.32,1568.2290502793296,9.466480446927374,53.97486033519553,53.97486033519553,53.97486033519553,53.97486033519553,53.97486033519553,53.97486033519553,53.97486033519553,53.97486033519553,53.97486033519553
519,BBBD,pose,3,1.91,1.68,1050.9026548672566,9.507374631268437,61.34808259587021,61.34808259587021,61.34808259587021,61.34808259587021,61.34808259587021,61.34808259587021,61.34808259587021,61.34808259587021,61.34808259587021
520,BD,animacy,0,-0.984,0.938,1308.3333333333333,9.5,108.86666666666666,108.86666666666666,108.86666666666666,108.86666666666666,108.86666666666666,108.86666666666666,108.86666666666666,108.86666666666666,108.86666666666666
521,BD,animacy,0,-0.975,1.73,1025.9375,9.5,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2
522,BD,animacy,0,-0.69,1.5,1465.8,9.5,106.48333333333333,106.48333333333333,106.48333333333333,106.48333333333333,106.48333333333333,106.48333333333333,106.48333333333333,106.48333333333333,106.48333333333333
523,BD,animacy,0,-0.259,1.78,1259.9444444444443,9.5,115.16666666666667,115.16666666666667,115.16666666666667,115.16666666666667,115.16666666666667,115.16666666666667,115.16666666666667,115.16666666666667,115.16666666666667
524,BD,animacy,0,1.0,-0.79,1697.3157894736842,9.5,103.37894736842105,103.37894736842105,103.37894736842105,103.37894736842105,103.37894736842105,103.37894736842105,103.37894736842105,103.37894736842105,103.37894736842105
525,BD,animacy,0,1.32,-0.975,1094.4444444444443,9.5,97.95277777777778,97.95277777777778,97.95277777777778,97.95277777777778,97.95277777777778,97.95277777777778,97.95277777777778,97.95277777777778,97.95277777777778
526,BD,animacy,0,1.41,-1.84,1786.7222222222222,9.5,107.01944444444445,107.01944444444445,107.01944444444445,107.01944444444445,107.01944444444445,107.01944444444445,107.01944444444445,107.01944444444445,107.01944444444445
527,BD,animacy,0,1.44,-1.55,1311.6315789473683,9.5,109.65526315789474,109.65526315789474,109.65526315789474,109.65526315789474,109.65526315789474,109.65526315789474,109.65526315789474,109.65526315789474,109.65526315789474
528,BD,animacy,0,1.68,-1.39,1237.8823529411766,9.5,100.08823529411765,100.08823529411765,100.08823529411765,100.08823529411765,100.08823529411765,100.08823529411765,100.08823529411765,100.08823529411765,100.08823529411765
529,BD,animacy,0,1.78,-0.58,1452.3157894736842,9.5,99.13684210526316,99.13684210526316,99.13684210526316,99.13684210526316,99.13684210526316,99.13684210526316,99.13684210526316,99.13684210526316,99.13684210526316
530,BD,animacy,1,-0.984,0.938,1308.3333333333333,9.5,56.83611111111111,56.83611111111111,56.83611111111111,56.83611111111111,56.83611111111111,56.83611111111111,56.83611111111111,56.83611111111111,56.83611111111111
531,BD,animacy,1,-0.975,1.73,1024.1974921630094,9.492163009404388,59.18495297805643,59.18495297805643,59.18495297805643,59.18495297805643,59.18495297805643,59.18495297805643,59.18495297805643,59.18495297805643,59.18495297805643
532,BD,animacy,1,-0.69,1.5,1465.8,9.5,62.17666666666667,62.17666666666667,62.17666666666667,62.17666666666667,62.17666666666667,62.17666666666667,62.17666666666667,62.17666666666667,62.17666666666667
533,BD,animacy,1,-0.259,1.78,1263.717877094972,9.46368715083799,60.3072625698324,60.3072625698324,60.3072625698324,60.3072625698324,60.3072625698324,60.3072625698324,60.3072625698324,60.3072625698324,60.3072625698324
534,BD,animacy,1,1.0,-0.79,1699.108179419525,9.514511873350923,62.67018469656992,62.67018469656992,62.67018469656992,62.67018469656992,62.67018469656992,62.67018469656992,62.67018469656992,62.67018469656992,62.67018469656992
535,BD,animacy,1,1.32,-0.975,1093.4484679665738,9.504178272980502,74.46239554317549,74.46239554317549,74.46239554317549,74.46239554317549,74.46239554317549,74.46239554317549,74.46239554317549,74.46239554317549,74.46239554317549
536,BD,animacy,1,1.41,-1.84,1786.2290502793296,9.5,61.97206703910614,61.97206703910614,61.97206703910614,61.97206703910614,61.97206703910614,61.97206703910614,61.97206703910614,61.97206703910614,61.97206703910614
537,BD,animacy,1,1.44,-1.55,1311.7619047619048,9.515873015873016,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5,65.5
538,BD,animacy,1,1.68,-1.39,1238.8790560471975,9.492625368731563,63.92920353982301,63.92920353982301,63.92920353982301,63.92920353982301,63.92920353982301,63.92920353982301,63.92920353982301,63.92920353982301,63.92920353982301
539,BD,animacy,1,1.78,-0.58,1449.6772486772486,9.502645502645503,70.08201058201058,70.08201058201058,70.08201058201058,70.08201058201058,70.08201058201058,70.08201058201058,70.08201058201058,70.08201058201058,70.08201058201058
540,BD,identity,0,-1.45,-0.593,1169.8947368421052,9.5,120.91842105263157,120.91842105263157,120.91842105263157,120.91842105263157,120.91842105263157,120.91842105263157,120.91842105263157,120.91842105263157,120.91842105263157
541,BD,identity,0,-1.25,-0.355,1275.4705882352941,9.5,114.44411764705882,114.44411764705882,114.44411764705882,114.44411764705882,114.44411764705882,114.44411764705882,114.44411764705882,114.44411764705882,114.44411764705882
542,BD,identity,0,-0.961,-1.68,1365.2,9.5,122.0725,122.0725,122.0725,122.0725,122.0725,122.0725,122.0725,122.0725,122.0725
543,BD,identity,0,-0.682,-0.588,1086.3125,9.5,113.984375,113.984375,113.984375,113.984375,113.984375,113.984375,113.984375,113.984375,113.984375
544,BD,identity,0,-0.593,-1.84,781.5555555555555,9.5,115.37777777777778,115.37777777777778,115.37777777777778,115.37777777777778,115.37777777777778,115.37777777777778,115.37777777777778,115.37777777777778,115.37777777777778
545,BD,identity,0,-0.588,-1.39,1096.375,9.5,105.509375,105.509375,105.509375,105.509375,105.509375,105.509375,105.509375,105.509375,105.509375
